company_name,year,sector,current_ratio,quick_ratio,debt_ratio,debt_to_equity,net_profit_margin,return_on_assets,return_on_equity,asset_turnover,working_capital_ratio,interest_coverage,is_bankrupt
LiqRom SRL,2023,Comert,2.1236,0.8978,0.5518,1.1721,5.9785,9.1674,17.3017,3.2014,0.1764,9.866,0
BautConst SRL,2021,Constructii,2.387,1.0792,0.4352,0.8139,4.2618,4.0004,18.8682,0.7694,0.1071,6.0537,0
HomRom SRL,2022,Sanatate_Farma,1.8421,1.4217,0.4012,0.756,16.5987,21.2153,24.7323,1.9067,0.2437,11.7998,0
SulpRom SRL,2021,Energie,2.7566,2.3331,0.3731,0.6356,22.4303,8.6475,13.4831,0.7324,0.2801,12.6311,0
TextilRom SRL,2023,Productie,2.4844,1.6033,0.361,0.6485,13.0086,10.9292,28.4332,1.4719,0.2791,4.5185,0
ThalRom SRL,2021,Sanatate_Farma,2.9295,2.7504,0.1917,0.2187,8.9954,22.9164,30.9263,0.7048,0.4475,27.4293,0
ERPRom SRL,2023,IT_Telecom,2.4706,2.1794,0.3802,0.6824,30.6441,19.4682,52.4387,1.3807,0.3062,25.6673,0
HolmRom SA,2020,Productie,1.8693,1.0221,0.5037,1.037,11.1782,14.8911,10.2156,1.3025,0.1622,12.809,0
ClubVacanta SA,2021,Turism_HoReCa,1.8426,1.3537,0.6357,1.5188,19.824,9.0806,25.4336,1.6804,0.1899,10.8781,0
IridRom SA,2022,Productie,1.7752,1.0836,0.5509,1.0563,17.0231,12.2585,17.0804,0.802,0.177,16.0008,0
FlorRet SA,2019,Comert,1.9043,1.1318,0.6381,1.8943,1.3962,10.7785,21.3484,3.6473,0.1679,8.4594,0
VintRom SRL,2022,Comert,1.39,0.4842,0.4817,0.8567,1.8039,10.7084,21.8399,4.8312,0.2153,4.0866,0
ComercHub SRL,2020,Comert,1.3544,0.7783,0.4415,0.7697,6.9757,3.1171,17.2144,4.923,0.1194,3.6536,0
PizRom SA,2020,Turism_HoReCa,1.953,1.4648,0.323,0.4647,17.7497,5.3969,12.9516,0.9679,0.3159,5.4606,0
OnlineRom SA,2022,Comert,1.4795,0.6821,0.6101,1.5197,5.237,8.1538,9.6541,2.3781,0.103,6.4462,0
AgriSud SRL,2022,Agricultura,1.9509,1.0899,0.2579,0.3737,7.1301,6.6398,9.7287,0.8576,0.2451,7.165,0
PerRom SRL,2020,Turism_HoReCa,1.9635,1.6509,0.5279,0.9849,10.5946,13.7661,15.5046,1.0746,0.2672,6.9979,0
Bermas SA,2023,Productie,1.8619,1.2684,0.528,1.0131,8.1988,5.4265,10.4506,0.7792,0.1551,1.2847,0
TurisActiv SRL,2019,Turism_HoReCa,2.0554,1.6535,0.5082,1.157,15.5617,9.2836,26.2646,1.6417,0.248,8.7224,0
ZooVet SA,2021,Sanatate_Farma,2.5916,1.7627,0.2978,0.4315,30.199,9.383,39.2389,1.4163,0.4067,15.1357,0
NatMed SA,2022,Sanatate_Farma,2.3747,1.7005,0.2003,0.2338,27.0394,20.1208,36.9898,1.8676,0.3724,7.4779,0
LogiTech SA,2023,IT_Telecom,6.2189,4.7089,0.3718,0.5714,15.3445,18.7495,26.376,1.0002,0.2323,62.4811,0
FarmaBio SA,2019,Sanatate_Farma,3.7883,3.3612,0.1689,0.1795,28.3914,24.7425,16.7476,1.9519,0.3357,26.8706,0
AirRom SA,2021,Transport_Logistica,1.1296,0.7145,0.3985,0.7337,3.0953,6.6925,13.7227,1.3128,0.234,4.3693,0
BRom SA,2023,Energie,1.3292,1.0622,0.4033,0.5906,9.5782,5.6989,10.131,0.4494,0.2887,5.4032,0
AcoperRom SA,2019,Constructii,1.7774,0.9815,0.4248,0.7026,7.1504,14.0135,23.0063,0.7859,0.1188,11.4558,0
LichidRom SRL,2023,Diverse,0.4557,0.369,0.866,22.1262,-15.252,-4.4043,-45.9703,0.2398,-0.1392,0.4705,1
EnergPro SA,2023,Energie,1.2931,1.0118,0.3313,0.4434,24.8956,5.6963,12.9294,1.1873,0.1923,6.4583,0
ManufRom SRL,2021,Productie,2.5603,1.3661,0.4546,0.7424,17.7276,7.5337,19.1504,1.0564,0.1938,14.6684,0
DeficitProd2 SA,2021,Diverse,0.5824,0.4726,1.5935,6.7825,-12.3742,-25.535,-65.4019,0.3729,-0.2194,0.4715,1
Zentiva SA,2021,Sanatate_Farma,2.0508,1.7182,0.3845,0.5754,16.4315,10.8895,17.7999,0.7295,0.1891,3.5401,0
HigRom SA,2023,Sanatate_Farma,3.3574,2.2657,0.3412,0.546,22.4603,18.446,14.0884,1.8942,0.3002,28.1485,0
CokeRom SRL,2020,Energie,2.5055,2.1997,0.6695,1.9457,12.0433,17.0932,26.6782,1.3271,0.2391,15.0577,0
DataRom SRL,2021,IT_Telecom,5.3521,4.9667,0.2583,0.3014,27.2252,26.5868,35.4356,1.2653,0.521,31.877,0
ThaRom SRL,2020,Turism_HoReCa,1.6652,1.3918,0.5875,1.5428,13.0384,7.5526,21.9089,1.74,0.096,13.7242,0
TruckinRom SA,2020,Transport_Logistica,1.3423,1.2053,0.5962,1.2941,11.805,10.6492,23.0969,1.8464,0.2032,2.8937,0
ElectroCom SRL,2020,Energie,1.7171,1.4468,0.5465,1.1871,20.6016,17.8851,22.0507,0.8746,0.167,6.4606,0
EcoCour SRL,2021,Transport_Logistica,1.1977,0.9683,0.5577,1.0899,10.8866,12.3011,22.0604,1.2125,0.2306,7.963,0
RuinaProd SA,2020,Diverse,0.4361,0.2301,0.9148,7.9941,-48.8134,-29.5208,-12.3596,0.5563,-0.3184,-4.1373,1
Artego SA,2022,Productie,1.8439,1.3043,0.458,0.7843,10.4125,7.6342,14.1334,0.956,0.1519,2.0836,0
DayCour SA,2023,Transport_Logistica,1.4383,1.2335,0.3882,0.6518,3.3577,8.2647,19.591,1.2773,0.0975,6.1514,0
BancrotServ SRL,2023,Diverse,0.5403,0.3197,0.7383,4.8833,-30.0548,-14.9953,-36.9622,0.1123,-0.3252,-6.3522,1
ParkRom SA,2022,Transport_Logistica,1.9674,1.5105,0.3464,0.6007,2.8528,10.872,7.7456,1.3748,0.2223,4.4956,0
GuvConst SA,2021,Constructii,1.4552,1.0108,0.3166,0.457,8.9959,15.3824,10.6192,0.8989,0.2391,15.8476,0
ValueRom SRL,2019,Comert,2.0491,1.2096,0.601,1.5192,3.4447,4.3017,16.677,3.7664,0.0623,3.371,0
TurisNord SA,2019,Turism_HoReCa,2.3512,1.6486,0.3704,0.5381,7.9063,7.6373,26.2098,1.5482,0.2065,14.0802,0
DesignTech SA,2022,IT_Telecom,5.4218,4.5474,0.1067,0.1356,21.192,29.6695,50.9024,2.4574,0.376,21.102,0
RetailTech SRL,2022,IT_Telecom,3.2689,2.6922,0.1679,0.229,17.9323,23.6346,45.4093,1.9305,0.462,26.5557,0
ShopOnline SA,2021,Comert,1.4383,0.5618,0.5161,1.0111,2.9666,3.4114,17.934,2.9716,0.1995,9.4491,0
TanRom SRL,2022,Productie,1.8894,1.0632,0.3765,0.6172,15.0414,9.2652,20.7002,0.9415,0.2206,6.4068,0
AfgRom SRL,2020,Turism_HoReCa,1.184,0.8264,0.526,0.9941,6.9891,11.0604,12.6934,0.8725,0.1261,14.6635,0
FarmaCom SA,2019,Sanatate_Farma,3.19,2.5288,0.3077,0.4459,26.9281,15.6183,27.6182,2.3703,0.4721,25.9501,0
VopsRom SRL,2021,Constructii,2.3431,1.7977,0.4576,0.7277,11.9391,15.5334,19.1731,1.5143,0.1269,4.2522,0
WebPro SRL,2019,IT_Telecom,3.4266,2.8463,0.3272,0.5525,15.1742,36.6813,50.8834,2.2351,0.375,30.9736,0
CadereRom SA,2023,Diverse,0.7131,0.5533,0.8731,20.7333,-36.0556,-29.1745,-12.5718,0.6027,-0.12,-3.4323,1
InRom SRL,2023,Agricultura,1.6435,1.1803,0.2234,0.3089,11.2971,9.2213,19.7619,0.9908,0.2228,10.6367,0
SulfRom SA,2021,Productie,2.3642,1.2572,0.2841,0.3638,11.1478,16.9918,15.7797,0.8016,0.3491,10.5618,0
AmbProd SA,2021,Productie,1.8555,1.4823,0.4756,0.9614,10.497,16.6435,19.8602,0.933,0.0922,16.2105,0
PierdeIT SRL,2020,Diverse,0.5889,0.303,0.9774,13.6257,-48.7607,-14.6181,-14.4074,0.7458,-0.6008,-4.653,1
TruckRom SRL,2020,Comert,1.8415,0.9188,0.654,1.9845,5.9754,2.9092,21.7385,2.7211,0.162,4.338,0
DebitConst SA,2019,Diverse,0.4664,0.3071,0.8843,11.3162,-27.4935,-25.0721,-44.9794,0.6318,-0.0822,-4.827,1
YouthCour SA,2021,Transport_Logistica,1.9783,1.3125,0.6244,1.77,11.4806,4.5776,13.6672,2.1098,0.1321,10.9524,0
FitnessRom SA,2022,Sanatate_Farma,1.9956,1.758,0.2043,0.2428,25.1052,19.7887,44.4444,1.4963,0.2173,20.5719,0
HotelRom SA,2020,Turism_HoReCa,2.3026,1.9219,0.4732,0.8005,12.166,9.0236,11.0138,1.8525,0.179,8.9643,0
SolarCell SA,2020,Energie,2.0241,1.5187,0.4689,0.8377,27.1743,13.296,15.7631,0.4644,0.1159,14.0212,0
ClubVacanta SA,2022,Turism_HoReCa,1.6799,1.4111,0.4839,1.0538,10.2384,14.3634,8.7711,1.5999,0.2265,13.7216,0
TurisConst SA,2023,Constructii,1.9023,0.9067,0.35,0.5341,6.901,13.7405,19.4668,1.1916,0.3507,4.7267,0
ShopPro SRL,2022,Comert,1.364,0.662,0.6671,2.2488,5.3247,6.0519,18.5629,3.8209,0.168,9.3018,0
DeclincoCo SA,2019,Diverse,0.7747,0.5375,0.9518,13.763,-46.6526,-4.988,-66.9539,0.106,-0.5241,-4.961,1
SolarCell SA,2019,Energie,2.7293,1.8157,0.5982,1.2692,14.5596,14.6519,14.5532,0.5191,0.101,13.9254,0
EolRom SA,2019,Energie,2.1603,1.453,0.6666,1.8315,24.0684,6.4278,13.8943,0.9341,0.1192,5.4542,0
AntenRom SA,2022,Constructii,1.6855,0.9898,0.4063,0.7341,7.2244,7.6937,25.7754,0.6997,0.3278,15.9059,0
CrizaTuris2 SRL,2021,Diverse,0.3763,0.2736,1.5547,17.3926,-41.4335,-26.1742,-61.4113,0.3338,-0.0879,-1.4879,1
Softwin SRL,2021,IT_Telecom,3.4083,2.5821,0.1939,0.2418,21.9461,19.7909,29.159,1.4163,0.4335,12.7584,0
ShuttRom SA,2021,Transport_Logistica,2.1745,1.8166,0.5836,1.4544,8.0537,6.9039,8.3327,1.8315,0.2431,6.653,0
NiobRom SA,2021,Productie,2.207,1.7253,0.2473,0.3576,14.5071,16.2641,26.8742,1.602,0.3169,17.4176,0
GipRom SRL,2023,Energie,1.3186,1.0502,0.4868,1.0736,19.597,8.5912,17.7117,1.2756,0.1585,12.2967,0
FarmConst SA,2020,Constructii,2.2458,1.7281,0.3039,0.4464,12.3851,15.1817,17.0008,1.1589,0.0959,12.219,0
AquaVet SRL,2019,Sanatate_Farma,2.3595,2.0206,0.3433,0.4554,25.9344,13.6685,33.2732,1.2988,0.2982,28.0631,0
CookRom SA,2021,Turism_HoReCa,1.7824,1.5692,0.4031,0.7673,9.7283,8.9635,14.9241,1.3645,0.0751,6.3528,0
AsRom SA,2023,Energie,2.4971,2.2346,0.6417,1.7996,16.7557,9.8847,19.2049,0.79,0.2291,6.3667,0
ClickRom SRL,2022,Comert,1.2583,0.736,0.4775,0.8765,6.7849,9.2095,19.8355,3.5285,0.0976,10.4874,0
CampVerde SRL,2021,Agricultura,1.765,0.9292,0.4051,0.6846,13.7908,3.7548,6.5328,0.6129,0.3289,13.0651,0
WomCour SRL,2022,Transport_Logistica,1.3736,0.9843,0.6094,1.735,6.5085,6.931,12.4862,0.8634,0.2296,7.3344,0
FermaRom SRL,2021,Agricultura,1.2023,0.7338,0.4972,1.0563,3.6632,8.828,9.0488,0.8412,0.098,13.9666,0
PrimConst SA,2021,Constructii,2.2271,1.3189,0.565,1.4057,7.264,6.5058,18.987,0.705,0.1227,11.3474,0
SpanRom SRL,2022,Turism_HoReCa,1.2917,0.9345,0.4583,0.8482,4.3036,4.9083,15.5473,0.5724,0.0637,4.0869,0
HotelRom SA,2022,Turism_HoReCa,1.9469,1.7062,0.5991,1.292,16.9088,4.5491,22.582,1.8028,0.2808,14.3473,0
KeniaRom SRL,2021,Turism_HoReCa,1.7637,1.2508,0.4162,0.6184,8.321,15.5206,18.6042,0.645,0.0617,4.2999,0
VitaVie SRL,2023,Agricultura,2.2138,1.509,0.2326,0.3045,6.4516,13.2997,11.2742,1.3453,0.1782,3.0272,0
TanzRom SA,2022,Turism_HoReCa,2.0713,1.3838,0.4018,0.6692,18.1257,6.4592,26.3442,1.8255,0.1198,11.5085,0
BriRom SA,2019,Energie,2.2633,1.9312,0.4511,0.9241,16.3226,7.9434,25.3644,0.8378,0.0817,5.1767,0
CadereEnerg SA,2019,Diverse,0.8043,0.6599,0.9984,14.9009,-5.4982,-1.0355,-73.5789,0.0634,-0.2303,-4.0202,1
Telecom SA,2023,IT_Telecom,1.0458,0.6199,0.6033,1.4763,6.3404,3.7176,13.9058,0.6703,0.0082,0.7703,0
VanTrans SRL,2023,Transport_Logistica,1.7624,1.5252,0.4921,1.0006,6.9061,9.5982,11.1112,1.2406,0.1578,4.3185,0
H2Rom SRL,2023,Energie,2.0125,1.6949,0.5591,1.2478,23.2952,9.2503,25.3528,0.7972,0.1992,10.6508,0
AeroConst SA,2020,Constructii,1.9984,1.4277,0.5049,1.05,6.3978,15.884,10.2224,1.9956,0.2778,9.4785,0
VilRom SRL,2019,Turism_HoReCa,1.6458,1.1492,0.2949,0.395,4.5914,10.3633,23.835,0.8824,0.3073,14.188,0
NatMed SA,2020,Sanatate_Farma,2.2551,1.4709,0.1537,0.177,32.1857,25.7799,42.4138,1.9214,0.1627,37.7704,0
SoftRom SRL,2019,IT_Telecom,6.0577,5.7932,0.2103,0.2418,26.2227,15.3901,28.1212,1.9361,0.3018,59.596,0
UIRom SA,2022,IT_Telecom,3.5027,2.8173,0.2902,0.4216,36.4677,24.8065,33.0489,1.6944,0.3406,46.6365,0
PharmaPro SRL,2020,Sanatate_Farma,4.1239,3.322,0.4497,0.7803,8.459,23.5049,37.9961,2.0358,0.4245,21.5515,0
ConstrSud SRL,2021,Constructii,2.3006,1.2836,0.5196,1.0767,3.7506,10.5811,12.3613,1.93,0.1193,13.7553,0
GeothRom SRL,2021,Energie,1.7144,1.3721,0.6546,1.8605,13.0866,8.0842,12.3532,0.6434,0.306,14.1982,0
PierdeComert SRL,2020,Diverse,0.7594,0.6272,1.1203,22.6894,-26.6491,-12.7767,-69.7272,0.0604,-0.491,-4.7512,1
SanatPub SRL,2021,Sanatate_Farma,3.3408,2.172,0.3596,0.4859,10.7595,19.1053,25.5879,1.9351,0.144,7.5381,0
FarmaBio SA,2021,Sanatate_Farma,2.9076,1.9311,0.3448,0.5683,19.3332,21.8832,44.5574,2.0676,0.4372,37.0665,0
IRom SRL,2022,Energie,1.913,1.6528,0.389,0.6862,12.9125,13.0823,19.5649,1.3062,0.0826,13.1387,0
InstConst SRL,2021,Constructii,2.2912,1.5401,0.2813,0.4394,3.3594,4.315,22.2292,1.7771,0.2253,12.7656,0
DecanRom SRL,2023,Energie,2.2015,2.0188,0.6485,2.0292,21.901,11.7588,28.5826,1.2889,0.1786,17.929,0
HotelPro SA,2023,Turism_HoReCa,1.797,1.5056,0.4206,0.6816,10.3919,11.8637,13.4595,0.6183,0.0857,12.5358,0
TurisRom SRL,2021,Turism_HoReCa,1.4109,1.0155,0.4859,0.8267,6.157,7.0619,13.2043,1.7173,0.277,10.243,0
ToyRom SA,2023,Comert,1.7139,0.9473,0.5243,1.0645,1.0672,3.2107,11.4321,2.9925,0.1834,4.9545,0
WaterRom SA,2021,Comert,1.4063,0.5382,0.4234,0.6516,1.5842,5.202,7.4735,2.4184,0.092,2.7402,0
HidroRom SA,2023,Productie,1.9991,1.5569,0.5538,1.3061,6.0304,11.0269,29.9825,2.071,0.2201,8.6731,0
SanatPub SRL,2023,Sanatate_Farma,2.2648,2.064,0.2959,0.4712,28.5545,17.4674,34.7495,1.8465,0.3623,33.5231,0
DroneRom SA,2023,IT_Telecom,3.6513,2.9477,0.3985,0.6937,32.4635,21.9901,21.0981,2.5313,0.5536,14.6514,0
ProFructe SA,2023,Agricultura,2.6123,1.4663,0.3346,0.5752,16.6546,11.3861,9.6511,1.36,0.3711,7.9813,0
ToyRom SA,2019,Comert,1.6688,0.7593,0.3948,0.6676,6.5447,3.9262,8.8169,4.4119,0.0427,4.4552,0
DroneCour SRL,2021,Transport_Logistica,1.1675,0.9288,0.3986,0.7092,6.6219,6.7397,7.2451,2.2157,0.062,11.6581,0
FinTech SRL,2021,IT_Telecom,3.3673,3.2055,0.354,0.5542,16.2245,33.15,35.6321,1.7982,0.3081,62.6335,0
TurcRom SA,2019,Turism_HoReCa,2.2528,1.4722,0.2892,0.4577,14.5801,16.5772,28.3922,1.131,0.195,16.1222,0
SoftDrRom SRL,2022,Comert,1.7804,0.7651,0.6591,1.8645,2.8741,10.0864,8.3544,2.8889,0.087,5.1652,0
HosByRom SA,2022,Turism_HoReCa,2.0462,1.3613,0.3176,0.4548,7.5564,14.2443,11.0089,1.4676,0.0946,8.1165,0
CristalSoil SA,2020,Agricultura,1.8964,1.2542,0.2252,0.3069,2.38,10.8856,5.6441,0.3806,0.1334,5.771,0
DeficitConst2 SRL,2019,Diverse,0.5362,0.4444,0.9502,16.1418,-28.3224,-25.1518,-29.4729,0.4157,-0.4741,-3.6106,1
MedAlt SA,2019,Sanatate_Farma,3.8021,3.0235,0.2265,0.2934,14.6427,24.9859,38.9231,2.1376,0.2187,20.4665,0
GeotermRom SRL,2019,Energie,2.278,1.584,0.3624,0.5567,24.4607,6.2934,11.6374,0.4336,0.2552,16.0205,0
SupplyTech SRL,2022,IT_Telecom,5.052,4.4977,0.2027,0.2557,15.7673,22.7701,42.4802,2.726,0.2654,27.8546,0
SeaRom SRL,2020,Transport_Logistica,1.7023,0.9887,0.3772,0.6604,5.7611,11.1504,23.6391,2.114,0.212,5.8362,0
FosRom SA,2022,Productie,2.1102,1.1604,0.3904,0.6696,9.7463,11.6556,24.646,1.1002,0.1595,11.8609,0
AppDev SA,2020,IT_Telecom,4.1339,3.8251,0.1868,0.2281,17.769,18.4028,46.8084,2.6243,0.5572,19.1112,0
Stirom SA,2023,Productie,1.5667,1.1041,0.4112,0.6357,6.371,5.315,9.9938,1.1371,0.102,1.6157,0
BuildRom SRL,2023,Constructii,2.0897,1.5558,0.334,0.481,5.19,6.4032,23.1925,1.166,0.1452,8.8088,0
BusTrans SA,2020,Transport_Logistica,1.2675,0.866,0.513,1.0521,5.3157,9.265,10.1953,1.647,0.2511,8.7607,0
BioEtanol SA,2019,Energie,1.4671,1.2003,0.4999,1.076,26.3493,8.1072,27.0635,0.5128,0.2454,8.3786,0
PajiRom SA,2021,Agricultura,2.7915,1.7079,0.4287,0.6423,13.036,7.5845,11.4643,0.902,0.2223,4.6844,0
BlockRom SA,2021,IT_Telecom,3.6191,3.2416,0.2375,0.331,35.0701,32.1675,31.9855,2.1473,0.339,41.4729,0
LuxRom SA,2021,Comert,2.1116,1.1217,0.6623,1.9935,2.9234,8.2248,8.5212,3.447,0.1324,10.0334,0
ConsPro SA,2023,Constructii,1.4826,0.7701,0.5649,1.4603,9.9449,14.5536,21.8013,1.1688,0.0895,14.3306,0
OrtoPro SRL,2023,Sanatate_Farma,2.1898,1.8067,0.1508,0.1734,20.5523,24.7668,34.3683,1.0154,0.1719,10.713,0
InsolvConst SRL,2021,Diverse,0.3481,0.2868,0.8117,12.8128,-8.2572,-13.8888,-52.6724,0.3568,-0.1603,-1.9968,1
InsurTech SA,2019,IT_Telecom,3.0446,2.3579,0.125,0.1299,29.1863,19.1599,37.0531,1.8956,0.4294,66.5295,0
BevRom SA,2023,Comert,1.6458,0.5753,0.5484,1.1538,6.9986,9.3311,18.6551,3.7423,0.0682,9.3839,0
RheRom SA,2019,Productie,1.5751,1.2582,0.5409,1.2939,12.7232,17.6462,26.3291,1.7086,0.32,10.7356,0
ArtRom SA,2019,Comert,1.7284,0.8619,0.6477,2.0254,1.2784,4.5764,16.5581,4.869,0.14,6.019,0
RodiRom SRL,2022,Productie,1.7859,1.0628,0.2551,0.3078,10.3895,7.4241,12.3861,1.6316,0.1929,9.0767,0
WareRom SA,2021,Comert,1.9498,0.724,0.509,1.0705,2.7328,7.1472,7.2425,2.3067,0.2006,2.8212,0
SiliRom SRL,2023,Productie,1.6432,1.0712,0.4843,0.8766,13.8187,10.9065,15.3924,1.2479,0.3491,6.2342,0
EnergSud SRL,2022,Energie,2.7492,1.8819,0.5524,1.3788,20.1447,5.658,19.2948,0.7839,0.2222,15.1137,0
OrderRom SA,2023,Comert,1.9696,1.1294,0.5444,1.0778,6.3002,4.7551,15.3132,3.7411,0.2092,10.021,0
GuyRom SA,2022,Turism_HoReCa,1.5189,1.045,0.5101,1.0459,9.3224,11.3216,19.4638,1.3253,0.0639,11.4892,0
CardioRom SA,2023,Sanatate_Farma,2.708,2.2801,0.1855,0.2593,19.7163,9.0616,31.674,1.9536,0.2671,24.3638,0
Banca Transilvania SA,2023,Diverse,1.4693,1.2301,0.848,5.9933,22.5397,2.3432,15.9275,0.1454,0.0845,0.3454,0
CaleConst SA,2019,Constructii,1.5518,0.8917,0.3686,0.5561,9.4421,9.7348,20.1105,0.7411,0.0971,12.8975,0
RehabRom SRL,2021,Sanatate_Farma,3.9086,2.927,0.2033,0.2778,11.6555,10.2616,32.2844,2.2797,0.1485,28.6508,0
ParcelRom SRL,2022,Transport_Logistica,1.8218,1.542,0.4727,0.8386,8.3359,10.055,7.967,0.9741,0.231,3.9923,0
NaOHRom SRL,2021,Energie,2.2407,1.5043,0.5411,1.1322,11.9406,15.7577,24.5093,1.0499,0.2224,13.2797,0
SecureTech SA,2022,IT_Telecom,6.4712,4.861,0.3104,0.4095,16.6277,25.0062,23.315,2.0124,0.434,18.0731,0
ElectroProd SA,2022,Energie,2.4409,1.6124,0.4572,0.8006,16.0863,9.7854,22.9459,0.5989,0.1759,10.4402,0
GreekRom SA,2020,Turism_HoReCa,2.5355,2.0333,0.4823,0.8655,16.3485,6.8714,26.8278,1.6402,0.2525,7.3417,0
PasaRom SRL,2020,Agricultura,1.8212,0.7491,0.4478,0.8285,5.0386,10.992,8.7802,0.8881,0.3155,12.9718,0
BrRom SRL,2020,Energie,1.4251,1.0267,0.4711,0.9447,24.7088,15.3356,19.3224,1.3566,0.0895,13.7859,0
RheRom SA,2022,Productie,1.8303,1.0389,0.4675,0.83,19.4298,13.5364,19.6432,1.6661,0.3181,6.0025,0
VenRom SRL,2023,Turism_HoReCa,2.2587,1.6777,0.5225,1.1213,17.5393,13.2332,21.1705,1.4181,0.3025,7.3151,0
RidRom SA,2019,Transport_Logistica,1.3631,1.2029,0.5551,1.1684,2.7364,11.9942,15.4119,2.0292,0.0602,9.9904,0
PipeRom SA,2023,Transport_Logistica,2.1366,1.8614,0.326,0.4585,10.394,5.2661,19.5953,0.8629,0.2134,3.1059,0
DroneRom SA,2022,IT_Telecom,4.4077,4.2148,0.3713,0.5061,22.9199,18.0052,42.7292,2.1711,0.3147,74.7654,0
SubscRom SRL,2019,Comert,1.2659,0.6528,0.6244,1.5262,4.6957,10.0958,16.0508,2.3578,0.0917,9.7493,0
RepairTrans SRL,2019,Transport_Logistica,1.5642,1.1273,0.368,0.5595,5.9651,6.0139,11.2069,1.8154,0.2095,8.5028,0
DermaRom SRL,2020,Sanatate_Farma,2.4593,2.0019,0.3735,0.6826,29.7138,26.9608,27.5708,2.2795,0.1459,36.3023,0
FuelRom SA,2023,Energie,2.4558,1.6524,0.5616,1.2672,21.6509,11.8315,27.6188,0.4106,0.2152,9.6886,0
LemnConst SRL,2021,Constructii,1.409,1.0457,0.51,0.9908,9.0996,6.1425,8.3869,1.78,0.335,3.7624,0
BioGazRom SA,2019,Energie,2.232,1.5274,0.5292,1.2683,25.0331,11.7931,27.3042,0.8909,0.1954,14.957,0
AgroMold SA,2023,Agricultura,1.5892,0.8084,0.4715,0.9408,16.3444,12.4823,13.1935,0.5836,0.1948,11.6752,0
BeauRom SRL,2022,Comert,1.2192,0.6036,0.5611,1.2198,6.5521,2.5778,20.9787,3.1616,0.194,3.5065,0
Farmaceutica Remedia SA,2023,Sanatate_Farma,2.6182,1.7537,0.3931,0.6288,10.9901,7.3366,13.2996,0.8855,0.2913,2.3329,0
CerealRom SA,2019,Agricultura,2.1085,1.1369,0.5375,1.0704,6.1759,6.4651,18.6139,1.0708,0.3006,6.4986,0
ShopOnline SA,2022,Comert,1.6234,0.9214,0.5374,1.0704,3.5575,9.7383,7.6869,4.8714,0.0878,9.6961,0
ButelieSRL SA,2023,Agricultura,1.8966,1.2365,0.3906,0.5902,12.6018,3.8568,20.8247,0.9316,0.226,9.5138,0
RailRom SRL,2020,Transport_Logistica,1.247,1.0022,0.3905,0.6625,7.6701,4.2599,23.8057,1.9328,0.2538,9.0017,0
FarmaRom SA,2020,Sanatate_Farma,3.6631,2.4801,0.1683,0.2178,29.8453,22.0464,30.846,0.9251,0.3658,10.2879,0
SoiuriRom SRL,2021,Agricultura,2.7001,1.1527,0.4051,0.7662,3.1998,13.9688,8.3618,1.0106,0.3228,4.0118,0
CiupRom SRL,2019,Agricultura,1.7131,0.72,0.5385,1.2785,5.0379,10.5155,18.0175,0.4695,0.1649,7.5078,0
VecheCorp SRL,2021,Diverse,0.6581,0.499,1.0534,15.6402,-35.4587,-7.4193,-8.396,0.0824,-0.4134,0.1432,1
OfferRom SRL,2022,Comert,1.7464,0.9481,0.6349,1.62,6.394,9.7644,19.4879,2.3256,0.1754,2.5083,0
HortRom SA,2022,Agricultura,1.2937,0.928,0.3853,0.677,17.9937,13.7138,6.7023,1.0226,0.16,11.9791,0
FleetPro SRL,2020,Transport_Logistica,1.9675,1.7611,0.3883,0.569,9.8478,8.0412,17.6321,2.0244,0.241,8.3189,0
MetalCom SA,2021,Productie,2.4353,1.9532,0.3953,0.6787,11.2219,15.0025,11.5262,1.0608,0.1164,5.8323,0
CampProd SA,2019,Agricultura,1.7685,1.1286,0.3075,0.4824,7.3011,5.8662,9.9989,1.2363,0.2212,12.5303,0
TungsRom SRL,2022,Productie,2.4884,1.4142,0.351,0.4638,12.3972,15.8452,25.4401,1.464,0.2418,16.0042,0
FalimLogist SRL,2020,Diverse,0.4996,0.2681,0.7641,8.9089,-8.2899,-7.557,-52.1063,0.0802,-0.3284,-6.8923,1
CosConst SRL,2023,Constructii,1.4354,0.934,0.4014,0.7075,3.199,9.7861,14.9682,1.1281,0.1151,12.2667,0
HepaRom SRL,2019,Sanatate_Farma,3.2356,2.8349,0.2556,0.3028,33.008,20.635,38.4694,1.5845,0.1433,11.335,0
ZooVet2 SRL,2022,Sanatate_Farma,2.9864,2.4123,0.3691,0.6221,26.2792,25.8326,16.3261,1.6163,0.1802,15.8213,0
MobileDev SA,2020,IT_Telecom,3.0421,2.5122,0.1585,0.1932,23.1966,35.865,52.0532,1.7559,0.2247,30.6547,0
CRMRom SA,2022,IT_Telecom,5.7964,4.6208,0.3723,0.5894,40.5829,26.2291,34.2286,2.5309,0.4487,28.7218,0
CrizaFarma SRL,2019,Diverse,0.8595,0.728,1.2746,13.8494,-38.6579,-19.697,-11.9953,0.7357,-0.2635,-3.1441,1
GardRom SA,2022,Comert,1.1797,0.708,0.5427,1.3403,5.6346,2.5531,7.9887,4.3162,0.2097,7.9526,0
ResortRom SA,2021,Turism_HoReCa,1.4482,1.1471,0.5626,1.1997,4.5181,14.5051,11.5034,1.0808,0.3096,5.6708,0
