company_name,year,sector,current_ratio,quick_ratio,debt_ratio,debt_to_equity,net_profit_margin,return_on_assets,return_on_equity,asset_turnover,working_capital_ratio,interest_coverage,is_bankrupt
SAVA EXIM SRL,2017,Diverse,0.1329,0.1244,0.3994,0.7257,11.203,2.763,5.0203,0.2466,-0.3463,1.5296,
SARMISMOB SA,2017,Diverse,1.0914,1.035,0.6834,3.8651,8.4898,28.5739,161.5993,3.3657,0.0625,10.0291,
INDPRODCOM SRL,2017,Diverse,1.1346,1.1346,0.8688,6.6221,9.0344,2.8713,21.8852,0.3178,0.1169,0.7936,
MICRO MEGA HD SA,2017,Diverse,5.6269,5.6269,0.1777,0.2161,35.0662,13.0654,15.8892,0.3726,0.8223,15.0796,
I.C.S.H. SA,2017,Diverse,0.69,0.69,0.504,1.0163,-1.519,-1.3105,-2.6423,0.8627,-0.1562,-0.52,
"""SOCOM UNIREA"" SOCIETATE COOPERATIVA",2017,Diverse,3.8518,3.8518,0.223,0.2871,-8.8144,-3.1334,-4.0329,0.3555,0.6361,-2.4096,
EDY INTERNAŢIONAL SPEDITION SA,2017,Diverse,12.0144,11.6928,0.0547,0.0679,26.2105,18.8497,23.3656,0.7192,0.603,71.7993,
ADACONI SRL,2017,Diverse,1.8687,1.8687,0.4926,0.9707,13.6825,45.3335,89.3396,3.3132,0.4279,18.4068,
MARMOSIM SA,2017,Diverse,7.3053,7.3053,0.1359,0.1573,58.1267,31.4981,36.4516,0.5419,0.8568,47.1548,
GRAFOPRINT SRL,2017,Diverse,0.3232,0.0196,1.0595,-17.8044,-18.7302,-13.1567,221.0897,0.7024,-0.7171,-2.2106,
SPUMOTIM SA,2017,Diverse,0.3992,0.1013,0.5266,1.1125,54.6969,32.0025,67.6046,0.5851,-0.3164,12.5098,
AGIL SRL,2017,Diverse,47.9746,47.9746,0.0208,0.0213,76.7391,58.0368,59.2723,0.7563,0.9792,200.0,
SOCIETATEA DE TRANSPORT PUBLIC TIMISOARA S.A.,2017,Diverse,0.9736,0.3521,0.5389,1.1689,1.7847,0.3398,0.737,0.1904,-0.0142,0.1554,
SILCOM S.R.L.,2017,Diverse,1.1992,0.8529,0.5229,1.0963,1.858,5.218,10.9408,2.8084,0.1042,2.3283,
INSTITUTUL NAŢIONAL DE CERCETARE - DEZVOLTARE PENTRU SECURITATE MINIERĂ ŞI PROTECŢIE ANTIEXPLOZIVĂ - INSEMEX PETROŞANI,2017,Diverse,26.3838,26.3838,0.0379,0.0394,8.6323,24.8881,25.8686,2.8831,0.9621,176.9697,
AGROINDIMPEX SRL,2017,Diverse,0.4815,0.3822,1.9344,-2.0702,68.4014,72.8677,-77.9817,1.0653,-1.0029,7.864,
STADA HEMOFARM SRL,2017,Diverse,0.975,0.975,0.9185,11.2657,3.2478,0.648,7.9478,0.1995,-0.023,0.168,
CHEMIROL AGRO SRL,2017,Diverse,2.6723,2.4597,0.2945,0.4175,28.5905,2.8549,4.0467,0.0999,0.4925,2.0066,
ILROM LEGNO SA,2017,Diverse,1.9786,1.9778,0.3794,0.6113,32.1067,13.9921,22.5457,0.4358,0.3713,8.227,
AGROINDUSTRIALA SINAGRO SANNICOLAU MARE SA,2017,Diverse,3.8833,3.8686,0.2447,0.3456,19.4712,12.7729,18.036,0.656,0.7056,10.9743,
INTEROPTIK SRL,2017,Diverse,1.1869,1.1869,0.8371,5.1404,37.0265,16.1392,99.1005,0.4359,0.1565,3.956,
GAUSS SRL,2017,Diverse,1.1885,0.9494,0.3527,0.5449,11.6547,31.8262,49.1673,2.7308,0.0665,20.8715,
DRUMURI MUNICIPALE TIMISOARA SA,2017,Diverse,0.4206,0.4022,0.8016,4.2689,2.929,4.0348,21.4868,1.3775,-0.4645,1.3006,
TELLURIUM CHEMICAL CO SRL,2017,Diverse,20.475,20.0171,0.0488,0.0513,61.443,93.9262,98.7491,1.5287,0.9512,200.0,
AXELA CONSTRUCTII SRL,2017,Diverse,66.2933,66.2933,0.0151,0.0153,71.4057,95.7439,97.2103,1.3408,0.9849,200.0,
LUAR SRL,2017,Diverse,1.2085,1.2068,0.7118,2.9785,-10.2649,-14.8509,-62.1433,1.4468,0.1484,-4.1728,
HELP TRANS SRL,2017,Diverse,2.7234,2.7234,0.2356,0.3082,22.8238,76.4314,99.9841,3.3488,0.406,77.699,
MONA LISA COMTUR SRL,2017,Diverse,0.1472,0.1468,0.508,1.0606,-6.3922,-1.3796,-2.8805,0.2158,-0.4332,-0.5432,
HUSER SRL,2017,Diverse,18.8801,18.8801,0.053,0.0559,4.9989,12.0794,12.755,2.4164,0.947,72.7041,
SUPER CONSTRUCT SRL,2017,Diverse,0.0071,0.0071,7.622,-1.151,-25.7449,-16.3927,2.4755,0.6367,-7.5678,-0.4135,
SPOREA COM SRL,2017,Diverse,0.7364,0.7152,1.358,-3.7935,-14.2927,-61.7585,172.5198,4.321,-0.358,-7.8224,
CARPATAIR SA,2017,Diverse,1.7193,0.3592,0.5396,1.1719,0.3335,0.5309,1.1531,1.5919,0.3881,0.3186,
SIMON PRODCOM SRL,2017,Diverse,4.7728,4.7728,0.1588,0.1887,26.2618,40.1146,47.6855,1.5275,0.599,52.4576,
BONTIMES SRL,2017,Diverse,1.3681,1.368,0.7309,2.7166,91.2771,26.5444,98.6553,0.2908,0.2691,7.5016,
NORBELA  SRL,2017,Diverse,0.1153,0.0546,2.7135,-1.5659,-99.9093,-0.6226,0.3593,0.0062,-2.4007,-0.0459,
CHIULAN SRL,2017,Diverse,0.2602,0.2602,0.6338,1.7306,16.3565,11.0343,30.1298,0.6746,-0.4689,4.0425,
PROSALUBRIS SRL,2017,Diverse,3.7873,3.7873,0.2414,0.319,62.4077,51.7038,68.3193,0.8285,0.6728,44.8973,
LOCAL SERV ISLAZ SRL,2017,Diverse,12.1273,10.7504,0.0825,0.0899,0.7205,2.2126,2.4115,3.0708,0.9175,13.1542,
PRESTĂRI SERVICII SILIŞTEA SRL,2017,Diverse,0.6345,0.6138,0.7733,3.5683,-95.2933,-10.9935,-50.7282,0.1154,-0.2827,-2.7533,
SALUBRITATE-TURNU SRL,2017,Diverse,46.0339,46.0339,0.011,0.0118,77.7117,23.1906,25.0298,0.2984,0.4944,200.0,
TERMIC CALOR SERV SRL,2017,Diverse,1.5195,1.5178,0.5523,1.2338,16.5753,40.0262,89.4095,2.4148,0.2869,15.3934,
AQA TALPA - TR SRL,2017,Diverse,3.3539,3.349,0.2894,0.4072,11.3231,17.9528,25.2639,1.5855,0.6812,14.9142,
PRIMALEX PROIECT TEL SRL,2017,Diverse,0.1643,0.1604,0.631,2.5596,10.4379,4.8571,19.7021,0.4653,-0.5274,1.8337,
SALUBRIS OLT SRL,2017,Diverse,2.806,2.805,0.3553,0.5732,0.6505,3.7354,6.0265,5.7422,0.6416,2.7204,
ACOMIN  S.A.,2017,Diverse,3.6802,1.2382,0.2717,0.3731,84.4119,19.69,27.0363,0.2333,0.7283,15.0083,
CAROMET SA,2017,Diverse,3.336,3.2512,0.2885,0.4055,6.6032,9.8883,13.8985,1.4975,0.674,8.1598,
FORMIN SA,2017,Diverse,0.7128,0.711,0.916,10.9102,2.6896,4.4694,53.2313,1.6617,-0.2631,1.2468,
IMPERIAL CM SRL,2017,Diverse,0.189,0.0849,5.2915,-1.233,-30.3664,-76.0968,17.7322,2.506,-4.2915,-2.7815,
AUTO ALEX SRL,2017,Diverse,6.5667,6.5461,0.0982,0.1089,66.7824,65.0793,72.1692,0.9745,0.5469,134.4883,
COLLINI SRL,2017,Diverse,0.2164,0.2164,0.8277,4.8051,0.4049,0.1743,1.0119,0.4305,-0.6486,0.1616,
PHOENIX GROUP SRL,2017,Diverse,17.3868,17.3868,0.0531,0.0561,23.486,44.0891,46.5626,1.8773,0.8705,173.062,
COMPANIA DE APĂ ARAD SA,2017,Diverse,0.1276,0.0084,1.1924,-6.1971,-3.4242,-10.5706,54.9364,3.0871,-1.0403,-1.1345,
DARIMEX INTERNATIONAL SRL,2017,Diverse,4.7967,4.7967,0.2085,0.2634,24.6631,46.2396,58.4185,1.8749,0.7915,46.1585,
ARSAT INDUSTRIE SRL,2017,Diverse,0.5229,0.406,0.1707,0.2115,17.8408,7.7551,9.6052,0.4347,-0.0815,10.8894,
RESCO SA,2017,Diverse,1.9923,1.3886,0.4137,0.7056,13.8208,52.4011,89.3754,3.7915,0.4105,27.1706,
COMPANIA DE TRANSPORT PUBLIC SA,2017,Diverse,1.3059,1.108,0.158,0.1876,13.8909,17.7732,21.1074,1.2795,0.0483,26.8058,
Firma_7233879,2017,Diverse,1.1078,0.8536,0.378,0.6077,8.5295,7.2275,11.6195,0.8474,0.0407,5.0881,
SINAPIS SRL,2017,Diverse,0.1452,0.1452,1.4914,-3.0247,-44.3838,-4.1393,8.3951,0.0933,-1.2748,-0.5551,
ROLUX SRL,2017,Diverse,0.0359,0.025,0.3858,0.6359,17.9069,2.4427,4.0262,0.1364,-0.372,1.5134,
CONSTRUCTIM SA,2017,Diverse,1.0334,1.0334,0.8936,27.0754,-0.023,-0.015,-0.4553,0.6529,0.0299,-0.0034,
BERG BANAT SRL,2017,Diverse,0.612,0.612,1.1526,-7.5529,-61.2847,-14.3888,94.2883,0.2348,-0.4472,-2.4967,
FRANCK SRL,2017,Diverse,2.8199,2.8199,0.0857,0.0939,13.0278,6.7506,7.3966,0.5182,0.156,17.8189,
BEGA TEHNOMET SA,2017,Diverse,0.4335,0.4231,0.3862,0.8775,30.7427,3.869,8.7912,0.1259,-0.2188,2.0609,
CENTRU MEDICAL SANCONFIND SRL,2017,Diverse,0.3676,0.2912,2.1239,-1.8898,-5.3678,-17.4683,15.5432,3.2543,-1.3431,-1.2559,
SERVICIUL PUBLIC DE ALIMENTARE CU APĂ ARICEŞTII RAHTIVANI SRL,2017,Diverse,0.7442,0.7358,0.7525,3.0401,-47.5857,-38.165,-154.1902,0.802,-0.1925,-10.1438,
HOTEL NEW MONTANA  SRL,2017,Diverse,1.7276,1.5726,0.3865,0.63,40.6262,33.5749,54.7268,0.8264,0.2812,20.6948,
AGROMAD CROPS SRL,2017,Diverse,0.1011,0.0975,0.6061,1.5389,-74.6165,-6.0948,-15.4742,0.0817,-0.5448,-1.9832,
C&A FRACHT TRANSPORT LOGISTIK SRL,2017,Diverse,5.3262,5.1734,0.1323,0.1524,0.0187,0.0454,0.0524,2.4334,0.5723,0.0855,
TRUCK SUPPLY EUROPE SRL,2017,Diverse,0.1121,0.101,0.9239,21.2467,5.9369,2.7193,62.5364,0.458,-0.8203,0.7049,
DOLO TRANS OLIMP SRL,2017,Diverse,13.8458,12.2407,0.0722,0.0778,54.2161,89.4026,96.3623,1.649,0.9278,200.0,
BRAVO INTERNATIONAL RO S.R.L.,2017,Diverse,1.7699,1.7695,0.5385,1.1669,5.0045,9.0958,19.7102,1.8175,0.4146,3.9778,
GENTOIL SRL,2017,Diverse,1.1148,1.1148,0.897,8.7109,3.2088,8.511,82.6487,2.6524,0.103,2.8165,
RHEIN VISION SRL,2017,Diverse,1.1207,1.0279,0.3768,0.6047,-12.2046,-7.0945,-11.3846,0.5813,0.0455,-2.8366,
YPRADO PRODUCTION SRL,2017,Diverse,0.213,0.1896,1.1443,-6.0681,6.0514,7.4239,-39.3682,1.2268,-0.9006,1.2976,
WINGSROM FLYING QUALITY PRODUCTS SRL,2017,Diverse,1.8451,1.839,0.5135,1.0557,8.099,19.1471,39.3599,2.3641,0.434,8.9088,
ROSTI ROMANIA SRL,2017,Diverse,2.8818,2.8818,0.025,0.0256,50.6895,4.5686,4.6857,0.0901,0.047,43.8242,
MIG VAS DISTRIBUTIE SRL,2017,Diverse,0.5002,0.3929,0.8675,6.5482,-32.5283,-16.3417,-123.3503,0.5024,-0.4336,-3.7675,
AXIVAL T&CO INVEST SRL,2017,Diverse,88.8421,84.2105,0.0113,0.0114,43.4769,60.1128,60.7971,1.3826,0.9887,200.0,
SERVICII URBANE STAŢIUNEA AZUGA SRL,2017,Diverse,0.8565,0.2341,0.0378,0.0392,3.2208,1.1158,1.1596,0.3464,-0.0054,5.9109,
DAHUA PRODUCTION  SRL,2017,Diverse,3.3493,2.6973,0.2822,0.3931,13.3826,27.6408,38.5071,2.0654,0.6629,21.0578,
GLOBAL ENTERPRISES INTERNATIONAL SRL,2017,Diverse,0.9962,0.6876,0.3811,0.6307,24.192,22.7486,37.643,0.9403,-0.0014,14.0056,
VIALIS ENGINEERING S.A.,2017,Diverse,1.1501,1.1501,0.8075,4.1936,41.6199,15.5307,80.6599,0.3732,0.1212,4.0674,
LARYDAN CLASS SRL,2017,Diverse,0.9659,0.8988,0.8136,4.3703,6.4975,7.2487,38.9376,1.1156,-0.0278,2.3568,
ATU NOVO GAMES SRL,2017,Diverse,13.3281,13.326,0.0736,0.0794,88.8059,98.0039,105.7859,1.1036,0.9069,200.0,
EDIL CANAL SERV GORGOTA SRL,2017,Diverse,1.2127,1.2127,0.8178,4.487,33.1451,17.7818,97.5694,0.5365,0.1739,4.4801,
PARI BET TOTAL SRL,2017,Diverse,1.1062,1.1043,0.3906,0.6323,30.2495,2.4948,4.0379,0.0825,0.0415,1.4221,
PATRU MAINI CARPATIA SRL,2017,Diverse,6.3682,6.3682,0.1253,0.1433,18.0261,1.1501,1.3149,0.0638,0.6728,1.9648,
FABULOS FASHION SRL,2017,Diverse,0.2873,0.2668,1.0391,-26.6047,-6.9135,-4.0283,103.1436,0.5827,-0.7405,-0.7754,
OPTIMUM TEXTILES EVO SRL,2017,Diverse,3.027,3.027,0.3188,0.4679,93.4225,80.9128,118.7726,0.8661,0.6461,52.398,
TESSUTICA ROMANIA SRL,2017,Diverse,0.3033,0.2773,0.3144,0.4709,4.9483,0.8439,1.264,0.1706,-0.219,0.5369,
REGATA INVESTMENT S.R.L.,2017,Diverse,0.0677,0.0677,0.9228,13.2187,-10.2266,-0.698,-9.9977,0.0683,-0.8604,-0.1276,
GMB ROMANIA AUTO INDUSTRY SRL,2017,Diverse,7.1293,7.1293,0.135,0.1561,40.0168,77.45,89.5397,1.9354,0.8276,135.3945,
STRABENBAU LOGISTIC SRL,2017,Diverse,0.3936,0.1222,1.6799,-2.4708,-13.8534,-0.842,1.2384,0.0608,-1.0187,-0.0847,
TRIADE LUCFISH SRL,2017,Diverse,8.3484,7.2963,0.1198,0.1361,33.9695,30.9633,35.1769,0.9115,0.8802,53.2197,
DUTCH TRUCK SERVICES SRL,2017,Diverse,1.0379,1.0379,0.9316,13.6137,0.3449,5.2176,76.2484,15.1291,0.0353,1.9783,
GOODIES MEAT PRODUCTION SRL,2017,Diverse,2.7208,2.7179,0.3675,0.5811,0.7135,2.6485,4.1877,3.7119,0.6325,2.118,
ECO SERVICIUL APĂ-CANAL-SALUBRIZARE TÎRGŞORU VECHI SRL,2017,Diverse,1.5742,1.4271,0.6132,1.5851,0.1795,0.8671,2.2416,4.8301,0.3521,0.6931,
ECOLINE LIVESTOC SRL,2017,Diverse,0.7714,0.377,0.9005,9.0487,9.5031,8.1175,81.5707,0.8542,-0.2058,2.372,
PROIECTANT GENERAL AL SISTEMULUI NAȚIONAL ANTIGRINDINĂ ȘI DE CREȘTERE A PRECIPITAȚIILOR G.I.E.,2017,Diverse,3.3448,3.3448,0.2404,0.3164,37.1161,75.7401,99.7068,2.0406,0.5636,64.7168,
JUNGHEINRICH ROMÂNIA SRL,2017,Diverse,0.8492,0.7939,0.6976,5.682,0.4895,1.2485,10.169,2.5503,-0.1052,0.4169,
MEDIMFARM TOPFARM S.A.,2017,Diverse,1.7525,0.5622,0.5656,1.3023,15.4007,41.451,95.4321,2.6915,0.4257,16.6362,
APĂ ȘI CANAL BUCOV SRL,2017,Diverse,0.1047,0.1047,0.5513,1.2286,61.4228,17.0099,37.9087,0.2769,-0.4936,7.3473,
AEROPORTUL SATU MARE RA,2017,Diverse,2.635,2.635,0.2251,0.2904,20.2748,77.3376,99.799,3.8145,0.368,72.1085,
SOLAREX SRL,2017,Diverse,0.5599,0.0089,1.7861,-2.2721,-20.4656,-18.1263,23.0579,0.8857,-0.7861,-1.7272,
PALAT JUD SRL,2017,Diverse,0.643,0.6381,1.5551,-2.8013,-6.3804,-7.4874,13.4872,1.1735,-0.5551,-0.9629,
SALUBRIZARE SOMEŞ SUD SRL,2017,Diverse,64.545,64.545,0.0154,0.0156,78.8126,98.102,99.6368,1.2448,0.9788,200.0,
OCOLUL SILVIC ARDUD RA,2017,Diverse,0.9431,0.936,0.4578,0.848,35.3515,83.3338,154.373,2.3573,-0.0261,37.9009,
UNKULUNKULU SRL,2017,Diverse,1.5836,1.5836,0.6315,1.7134,-28.1681,-13.7692,-37.3612,0.4888,0.3685,-3.8965,
CONSTRUCTII MONTAJ SA,2017,Diverse,0.0515,0.0306,1.3585,-3.7896,-52.6484,-24.0134,66.9877,0.4561,-1.2885,-3.4753,
VIDALIS IMPEX SRL,2017,Diverse,1.0339,1.0339,0.4916,2.7078,1.0782,7.2729,40.0624,6.7457,0.0167,3.4125,
BELLINEA SRL,2017,Diverse,0.2879,0.2755,0.4181,1.032,-31.4784,-5.5938,-13.8079,0.1777,-0.2977,-2.6337,
VINCZE SRL,2017,Diverse,0.9732,0.9561,0.949,18.8115,0.2131,1.6225,32.1603,7.6147,-0.0254,0.5899,
CZ & K SRL,2017,Diverse,0.8044,0.8044,0.6201,1.6319,2.1263,0.6524,1.7171,0.3068,-0.1213,0.2104,
NUŞFALĂU SERV SRL,2017,Diverse,3.6041,3.6041,0.1881,0.2359,22.7518,23.7552,29.8005,1.0441,0.4898,26.6409,
PAZĂ OBIECTIVE ŞI INTERVENŢIE SRL,2017,Diverse,0.0354,0.0354,0.7296,2.7321,-67.4538,-6.8323,-25.5849,0.1013,-0.7037,-1.8729,
COMPANIA DE SERVICII FILDU SRL,2017,Diverse,1.4736,1.4734,0.181,0.297,8.1236,5.3955,8.8561,0.6642,0.0857,6.9338,
RETEZAT SA,2017,Diverse,3.8244,1.56,0.2615,0.3541,15.7362,56.9129,77.0632,3.6167,0.7385,46.2996,
TRANSILVANIA COM SA,2017,Diverse,0.95,0.7927,0.8338,5.0179,6.3981,16.55,99.5962,2.5867,-0.0417,4.5486,
TONNELLERIE MARGO SRL,2017,Diverse,67.7643,67.7611,0.0148,0.015,38.173,24.0577,24.418,0.6302,0.9852,200.0,
CFS-COMPONENTS FOR SHOES SRL,2017,Diverse,0.7694,0.5833,0.9311,-4.1882,-4.3194,-2.3241,10.4546,0.5381,-0.2147,-0.4992,
V.D.S. BALCAN TRADE SRL,2017,Diverse,0.6272,0.6272,1.4974,-2.9651,-3.9836,-27.4721,54.3999,6.8963,-0.5583,-3.6693,
BIPMOBILE SRL,2017,Diverse,0.8451,0.8451,0.7251,2.6381,11.5595,22.6776,82.5037,1.9618,-0.1123,7.4461,
INTECO HOLDING SRL,2017,Diverse,0.8898,0.6579,0.5743,1.8075,1.5539,4.1226,12.976,2.6531,-0.0633,1.7168,
SIDE TRADING SRL,2017,Diverse,4.6182,0.5988,0.2165,0.2764,14.8012,40.4198,51.5911,2.7308,0.7835,41.6609,
A & S LOGISTIC TRANSPORT SRL,2017,Diverse,1.5829,1.5799,0.6317,1.7155,20.6273,18.9666,51.504,0.9195,0.3683,6.8774,
CAME-IT SRL,2017,Diverse,0.5404,0.5404,1.714,-2.4006,26.6052,21.8341,-30.5804,0.8207,-0.7877,2.9066,
ICIRUAL 2003 SRL,2017,Diverse,1.4106,1.4106,0.0099,0.01,-61.4511,-3.086,-3.117,0.0502,0.0041,-61.1557,
MUNAX SRL,2017,Diverse,5.7621,5.0018,0.1704,0.2054,24.0563,9.24,11.1383,0.3841,0.8116,12.853,
DELTATEL SRL,2017,Diverse,0.696,0.696,1.4369,-3.289,5.9364,3.7746,-8.6399,0.6358,-0.4369,0.6461,
LAGERMAX LOGISTICS ROMANIA S.R.L.,2017,Diverse,6.536,6.536,0.1401,0.163,80.3351,65.1244,75.7366,0.8107,0.7757,96.4274,
PORTA KMI ROMANIA SRL,2017,Diverse,0.3346,0.3346,2.9513,-1.5125,1.6624,14.5032,-7.4326,8.7244,-1.9639,1.5741,
UZINA MECANICA ORASTIE SA,2017,Diverse,12.981,12.981,0.077,0.0834,82.1411,92.1942,99.8866,1.1224,0.9227,200.0,
BENNING POWER ELECTRONICS ROM SCS,2017,Diverse,16.3029,16.3029,0.0607,0.0646,-8.8104,-4.8724,-5.1871,0.553,0.9285,-10.5913,
RODSPECTRA SRL,2017,Diverse,9.4866,9.4866,0.1054,0.1178,89.0164,89.2397,99.7551,1.0025,0.8946,175.0234,
ACI WORLDWIDE (EASTERN EUROPE DEVELOPMENT) SRL,2017,Diverse,0.7498,0.7498,0.8564,5.9619,83.4556,13.6536,95.0547,0.1636,-0.2142,3.3034,
FOAMOTIVE SRL,2017,Diverse,0.5212,0.4464,1.8551,-2.1695,-21.7866,-88.3004,103.2671,4.053,-0.8882,-9.0832,
LINIAL ELECTRIC SRL,2017,Diverse,16.9755,16.9755,0.0589,0.0626,-85.2,-12.5601,-13.3463,0.1474,0.9411,-41.1411,
WERK MB CONSTRUCT SRL,2017,Diverse,1.2951,0.7512,0.4899,0.9606,4.9768,4.8694,9.5468,0.9784,0.1446,2.2962,
IHM TOTAL CONSULT SRL,2017,Diverse,0.8722,0.8717,0.9369,14.8451,2.2666,5.3324,84.4918,2.3526,-0.1197,1.7287,
ALIS PROD IMPEX SA,2017,Diverse,0.5093,0.3201,1.723,-1.8934,-31.2336,-41.7438,45.8737,1.3365,-0.8455,-4.8456,
PRESTAGRO COMIMPEX SRL,2017,Diverse,45.2045,45.2045,0.0087,0.0088,11.3617,29.3662,29.6243,2.5847,0.3852,200.0,
HURO SUPERMOLD SRL,2017,Diverse,0.193,0.1845,1.2753,-4.6327,34.4743,16.3818,-59.5109,0.4752,-1.0292,2.5788,
SCHIEFFER INDUSTRIES ROMANIA SRL,2017,Diverse,29.8858,22.5082,0.0216,0.022,56.5184,85.1436,87.0208,1.5065,0.6231,200.0,
AUTOGRUPM RO SRL,2017,Diverse,0.4949,0.4612,0.5848,-7.5958,-48.0281,-13.0626,169.6791,0.272,-0.2953,-4.3795,
SYLC CON TRANS SRL,2017,Diverse,41.084,40.084,0.016,0.0162,38.961,7.9901,8.1199,0.2051,0.6406,100.96,
DELTICOM OE SRL,2017,Diverse,0.0368,0.036,1.0349,-29.681,-54.8705,-3.4585,99.1938,0.063,-0.9967,-0.6562,
ERGAD TECHNOLOGY SRL,2017,Diverse,1.2482,1.0159,0.5558,1.3682,0.0062,0.0108,0.0266,1.754,0.138,0.0162,
WEST BEVERAGES SRL,2017,Diverse,3.8726,3.8726,0.2581,0.3478,36.981,40.3842,54.4315,1.092,0.7413,32.994,
COMSID TEHNOSTEEL SRL,2017,Diverse,1.2782,0.5131,0.7824,3.5946,12.2251,20.3585,93.5401,1.6653,0.2176,5.6375,
GROUP D.C.M. SRL,2017,Diverse,0.4182,0.4182,1.3353,-3.9821,-5.6428,-12.7138,37.9136,2.2531,-0.7768,-1.9042,
LUDWIG PFEIFFER SRL,2017,Diverse,0.3605,0.3577,0.4369,0.8372,39.3103,46.5742,89.2367,1.1848,-0.2794,25.5393,
NOVENTA ROMANIA S.R.L.,2017,Diverse,2.5813,2.5813,0.3874,0.6324,29.772,59.7949,97.6082,2.0084,0.6126,33.5363,
AQUACARAS SA,2017,Diverse,1.1552,1.1266,0.8419,14.2702,2.0149,5.1017,86.479,2.532,0.1307,1.4924,
ABI AUTOMOTION S.R.L.,2017,Diverse,10.2483,10.2483,0.0976,0.1081,55.8821,83.9453,93.0221,1.5022,0.9024,175.3705,
GOSAN SRL,2017,Diverse,17.0983,13.537,0.0277,0.0285,-5.5815,-3.7484,-3.8553,0.6716,0.4465,-27.0276,
SUPER BALL SRL,2017,Diverse,1.051,1.0095,0.5089,1.0364,21.298,49.0716,99.9276,2.304,0.0259,22.7676,
GIROD SEMNALIZARE RUTIERĂ SRL,2017,Diverse,0.4798,0.3327,0.6492,1.851,3.4954,2.7822,7.9322,0.796,-0.3378,0.9649,
TEXMO BLANK ROMANIA S.R.L.,2017,Diverse,1.5494,1.5494,0.6296,1.6996,19.6253,30.5681,82.5227,1.5576,0.3459,10.2077,
LEMAN INDUSTRIE SRL,2017,Diverse,0.3897,0.2727,0.5271,1.3522,11.239,11.6302,29.8333,1.0348,-0.3217,5.2344,
CHICK SRL,2017,Diverse,2.0043,2.0043,0.4396,0.7844,6.6976,22.9688,40.9855,3.4294,0.4415,12.5643,
KLASS-WAGEN SRL,2017,Diverse,2.9363,2.7645,0.1885,0.2403,0.422,0.3348,0.4267,0.7933,0.3651,0.5133,
ALL CARGO EXPRES SRL,2017,Diverse,0.6908,0.2844,1.3348,-3.9869,51.3981,35.3761,-105.6667,0.6883,-0.4128,5.6101,
ADG-FRUIT SRL,2017,Diverse,1.2265,1.1916,0.814,4.3754,17.3524,18.5426,99.6748,1.0686,0.1844,5.3186,
TIPES LOGISTICA SRL,2017,Diverse,8.321,8.321,0.1202,0.1366,76.6242,87.6405,99.6117,1.1438,0.8798,173.919,
PMG EAST SRL,2017,Diverse,0.5448,0.5448,0.8264,4.8072,-53.6402,-1.6453,-9.5709,0.0307,-0.3762,-0.3982,
ROM LEATHER SOFAS SRL,2017,Diverse,9.7227,9.7227,0.1024,0.1141,57.6317,88.9456,99.096,1.5433,0.8935,182.7577,
ALCO KRAFT S.R.L.,2017,Diverse,37.0074,37.0074,0.027,0.0278,80.3224,34.936,35.9063,0.4349,0.973,200.0,
IULIUS MALL TIMISOARA SRL,2017,Diverse,1.8565,1.8565,0.4349,0.7695,65.3818,29.6771,52.5132,0.4539,0.3725,14.2785,
PITO TRANS SRL,2017,Diverse,0.4627,0.4399,1.4368,-3.2896,-8.9463,-59.1949,135.5304,6.6167,-0.7719,-3.6443,
BUBU CRYS SRL,2017,Diverse,1.5617,1.514,0.3667,0.6552,11.1719,12.8568,22.9753,1.1508,0.2059,8.3828,
DELFINGEN RO - TRANSILVANIA SRL,2017,Diverse,1.655,1.5168,0.5456,1.2005,9.0863,18.4822,40.6695,2.0341,0.3573,8.164,
ALU METALL GUSS SRL,2017,Diverse,0.6967,0.6851,0.1203,2.1556,6.2105,0.5863,10.5041,0.0944,-0.0365,1.1615,
SIPA ENGINEERING ROMANIA SRL,2017,Diverse,1.0275,1.0275,0.0687,0.0764,51.1187,8.4825,9.426,0.1659,0.0019,27.5938,
DUQUEINE COMPOSITES SRL,2017,Diverse,1.6476,1.6476,0.5619,1.2827,3.5577,17.0885,39.0083,4.8032,0.3639,7.4457,
NICOLA SABB SRL,2017,Diverse,1.19,0.9492,0.8403,5.2633,15.7257,15.6394,97.9542,0.9945,0.1597,3.9589,
I.T.S. PRODUCTION SRL,2017,Diverse,1.8217,1.3092,0.5378,1.1634,5.2396,39.3648,85.161,7.513,0.4419,23.7883,
ERT GROUP AUTOMOTIVE SRL,2017,Diverse,18.3077,18.3077,0.0546,0.0578,2.903,2.3032,2.4362,0.7934,0.9454,11.338,
TECHNICAL DIE-CASTING SRL,2017,Diverse,8.3611,8.3611,0.1196,0.1358,39.4049,93.3931,106.0805,2.3701,0.8804,168.0608,
HOG SLAT FABRICARE SRL,2017,Diverse,3.7736,3.7736,0.2457,0.3258,26.2945,75.395,99.9598,2.8673,0.6816,73.8154,
OECHSLER ROMANIA SRL,2017,Diverse,0.0453,0.0453,1.6697,-2.4932,0.6566,2.4951,-3.7257,3.8002,-1.594,1.0976,
ARGOMM RO SRL,2017,Diverse,41.6538,41.6538,0.024,0.0246,75.2428,97.5993,100.0,1.2971,0.976,200.0,
STRINAPOLI SRL,2017,Diverse,15.3492,15.3492,0.0651,0.0697,89.8413,93.399,99.908,1.0396,0.9349,200.0,
