company_name,year,sector,current_ratio,quick_ratio,debt_ratio,debt_to_equity,net_profit_margin,return_on_assets,return_on_equity,asset_turnover,working_capital_ratio,interest_coverage,is_bankrupt
NOKIA NETWORKS S.R.L.,2020,Turism_HoReCa,15.1979,14.8211,0.0394,0.041,14.5187,7.293,7.5918,0.5023,0.5588,39.4216,
MONDIAL SA,2020,Turism_HoReCa,5.0991,4.8204,0.1288,0.2218,10.4362,9.528,16.4103,0.913,0.5278,16.3229,
CRAMELE RECAS SA,2020,Turism_HoReCa,0.7451,0.7449,0.7609,3.3211,32.5102,14.3728,62.73,0.4421,-0.194,4.4366,
GRUPUL DE DISTRIBUTIE ETA SRL,2020,Turism_HoReCa,0.4897,0.244,0.5172,1.0711,17.1557,12.4927,25.8739,0.7282,-0.2639,5.4675,
APA NOVA BUCURESTI SA,2020,Turism_HoReCa,1.0262,0.0862,0.8183,4.5035,4.5703,7.6948,42.348,1.6837,0.0215,2.2918,
FRASINUL SRL,2020,Turism_HoReCa,0.6429,0.3716,0.6206,1.6359,13.8868,18.5491,48.8931,1.3357,-0.2216,6.3269,
FABRICA DE LAPTE BRAȘOV S.A.,2020,Turism_HoReCa,0.9481,0.9106,0.1202,0.1367,-39.6003,-9.1284,-10.3798,0.2305,-0.0062,-14.7993,
WETTERBEST S.A.,2020,Turism_HoReCa,1.5588,1.3694,0.3347,0.5031,-3.7199,-4.1597,-6.2526,1.1182,0.1871,-2.1817,
VOLTALIM SA,2020,Turism_HoReCa,1.9409,1.712,0.3708,1.0865,14.1571,32.2205,94.4055,2.2759,0.3489,18.9246,
DBI GLOBAL SUPPLY CHAIN ROMANIA S.R.L.,2020,Turism_HoReCa,19.3212,15.3461,0.0518,0.0546,3.5637,6.2358,6.5762,1.7498,0.9482,30.8699,
HS BACO PANELS S.R.L.,2020,Turism_HoReCa,0.6364,0.2569,0.4205,0.7255,7.2462,19.0217,32.8216,2.6251,-0.1529,10.0414,
EUROPEAN FOOD SA,2020,Turism_HoReCa,0.0106,0.0044,0.5612,1.3083,-26.9955,-10.6537,-24.8372,0.3946,-0.5552,-3.7968,
CUMMINS GENERATOR TECHNOLOGIES ROMANIA SA,2020,Turism_HoReCa,0.707,0.6592,0.6068,1.8016,32.353,33.6279,99.8323,1.0394,-0.1778,11.1623,
KEY SAFETY SYSTEMS RO SRL,2020,Turism_HoReCa,0.0717,0.0657,1.52,-2.9231,-14.6623,-2.1153,4.068,0.1443,-1.411,-0.2648,
LEONI WIRING SYSTEMS RO SRL,2020,Turism_HoReCa,0.3734,0.2467,0.2243,0.2891,0.8716,0.3289,0.424,0.3773,-0.1405,0.2933,
SCANIA ROMANIA SRL,2020,Turism_HoReCa,4.2499,4.2499,0.2353,0.3077,-13.5681,-49.2595,-64.417,3.6306,0.7647,-38.7839,
UNICREDIT LEASING FLEET MANAGEMENT SRL,2020,Turism_HoReCa,2.0891,1.5803,0.3773,0.6835,-3.1406,-5.019,-9.093,1.5981,0.4109,-2.5621,
SANADOR SRL,2020,Turism_HoReCa,1.7577,1.71,0.5099,1.0405,39.4763,48.9992,99.9844,1.2412,0.3864,19.664,
SOCAR PETROLEUM S.A.,2020,Turism_HoReCa,1.4448,1.3839,0.373,0.5948,9.0437,3.6337,5.7951,0.4018,0.1659,1.9486,
TOYOTA ROMANIA SRL,2020,Turism_HoReCa,0.4137,0.3918,0.5722,1.3374,-8.6824,-5.5237,-12.9109,0.6362,-0.3355,-1.7539,
ROMPETROL DOWNSTREAM SRL,2020,Turism_HoReCa,0.6684,0.6001,0.4575,0.8433,2.7138,4.0077,7.3875,1.4768,-0.1517,1.9841,
RAVITEX SRL,2020,Turism_HoReCa,1.2369,0.012,0.7304,2.7099,17.3019,18.3833,68.1997,1.0625,0.173,5.4548,
PET STAR HOLDING S.A.,2020,Turism_HoReCa,0.3048,0.3032,0.3803,1.656,-52.362,-7.3454,-31.9834,0.1403,-0.2644,-3.8054,
CONTINENTAL AUTOMOTIVE ROMANIA SRL,2020,Turism_HoReCa,0.1366,0.1269,0.8089,4.2334,12.302,4.5468,23.7954,0.3696,-0.6984,1.2133,
LABORMED PHARMA TRADING S.R.L.,2020,Turism_HoReCa,0.3802,0.3802,0.4343,0.7677,3.3954,0.5803,1.0258,0.1709,-0.2692,0.3593,
FRESENIUS MEDICAL CARE ROMANIA SRL,2020,Turism_HoReCa,17.0554,16.797,0.057,0.0605,48.7438,48.6668,51.609,0.9984,0.9153,174.2373,
VASTINT ROMANIA SRL,2020,Turism_HoReCa,1.3644,0.7427,0.4157,0.7116,-0.0539,-0.3163,-0.5414,5.8682,0.1515,0.7907,
ARCELORMITTAL COMMERCIAL RO S.R.L.,2020,Turism_HoReCa,0.6381,0.634,0.8758,7.7131,4.4646,0.6058,5.335,0.1357,-0.3169,0.1643,
KRKA ROMANIA SRL,2020,Turism_HoReCa,0.1545,0.154,0.8704,6.8542,-19.6033,-1.3471,-10.6082,0.0687,-0.7359,-0.3049,
DENTSU ROMANIA S.R.L.,2020,Turism_HoReCa,0.7479,0.6345,0.8578,6.0329,2.9877,6.716,47.2335,2.2479,-0.2162,1.9526,
IMPRIMERIA ARTA GRAFICA S.R.L.,2020,Turism_HoReCa,1.4678,1.3729,0.3189,0.4683,14.16,12.8273,18.8341,0.9059,0.1492,8.6118,
NAOS SKIN CARE ROMÂNIA SRL,2020,Turism_HoReCa,3.4797,3.4762,0.2509,0.4017,-4.5987,-24.1414,-38.651,5.2496,0.6222,-19.2437,
GSE ROMANIA SRL,2020,Turism_HoReCa,2.1009,0.2397,0.476,0.9083,4.9891,34.8892,66.5805,6.993,0.524,17.4929,
IDEAL TECH SRL,2020,Turism_HoReCa,0.0921,0.0311,0.8955,8.5651,10.4449,3.8725,37.0407,0.3708,-0.813,0.9541,
CENTRUL NAȚIONAL DE ÎNVĂȚĂMÂNT TURISTIC S.A.,2020,Turism_HoReCa,0.179,0.0878,5.5867,-1.218,52.6073,24.8069,-5.4085,0.4715,-4.5867,0.905,
TEZAUR INVESTMENT GROUP SRL,2020,Turism_HoReCa,1.2295,1.167,0.5082,1.3719,14.8733,13.5581,36.5994,0.9116,0.1166,5.5511,
EDEN CAPITAL DEVELOPMENT SRL,2020,Turism_HoReCa,0.9578,0.7013,0.3524,0.5474,6.3016,5.1901,8.0616,0.8236,-0.0149,3.586,
RAMADA CONSULTING & DISTRIBUTION SRL,2020,Turism_HoReCa,0.1247,0.0953,0.3938,0.6496,-87.7248,-18.892,-31.1632,0.2154,-0.3447,-9.4826,
ELECTRONICS SUPORT DIVISION SRL,2020,Turism_HoReCa,1.2198,0.957,0.2117,0.2686,-2.8791,-2.2777,-2.8894,0.7911,0.0465,-1.4286,
MEDICAL DEVICES & DIAGNOSTICS SRL,2020,Turism_HoReCa,3.2648,1.0115,0.2976,0.4238,-1.8547,-11.1116,-15.8202,5.991,0.6741,-7.4666,
LIDEA ROMANIA S.R.L.,2020,Turism_HoReCa,1.066,0.6237,0.8989,8.8902,8.1021,9.82,97.1219,1.212,0.0594,2.4546,
YVES ROCHER ROMANIA SRL,2020,Turism_HoReCa,0.4054,0.3875,2.4096,-1.7094,-93.2511,-53.5201,37.9692,0.5739,-1.4327,-4.3945,
PREFABRICATE VEST PATRU SA,2020,Turism_HoReCa,0.3591,0.2046,0.1124,0.1321,5.1754,1.7519,2.0599,0.3385,-0.072,3.24,
GARRETT MOTION INTERNATIONAL SERVICES S.R.L.,2020,Turism_HoReCa,0.9702,0.2839,1.026,-39.3991,-0.3668,-0.1252,4.8062,0.3412,-0.0306,0.0421,
IALOMIŢA POWER SRL,2020,Turism_HoReCa,10.8492,6.7342,0.054,0.0571,12.832,13.0014,13.7442,1.0132,0.5323,51.8654,
NANO BIO MEDICAL SRL,2020,Turism_HoReCa,0.0629,0.0588,7.7522,-1.1481,-21.9257,-70.8759,10.4967,3.2326,-7.2647,-1.7443,
AD ASTRA PARTNERS SRL,2020,Turism_HoReCa,0.1525,0.0436,0.3983,0.662,-37.3958,-9.7294,-16.1701,0.2602,-0.3376,-4.858,
PET NETWORK EUROPE S.R.L.,2020,Turism_HoReCa,4.3889,2.6241,0.039,0.0405,2.4073,1.7881,1.8607,0.7428,0.1321,9.7959,
PRION POCT SRL,2020,Turism_HoReCa,1.2526,0.7168,0.2821,0.5328,12.9505,6.0061,11.3443,0.4638,0.0712,4.6078,
HERBALIFE RO SRL,2020,Turism_HoReCa,4.5235,3.1337,0.1098,0.1233,24.968,86.0296,96.6382,3.4456,0.3868,157.1245,
AMGEN ROMANIA SRL,2020,Turism_HoReCa,0.246,0.246,0.5036,1.0146,32.6939,3.0239,6.092,0.0925,-0.3797,1.2376,
PETROMAR RESOURCES S.R.L.,2020,Turism_HoReCa,9.3751,9.6734,0.0477,0.0501,10.1062,9.3003,9.7662,0.9203,0.3996,42.8709,
KOBER SRL,2020,Turism_HoReCa,45.2004,3.277,0.0137,0.0139,21.7479,33.7342,34.2029,1.5511,0.6057,200.0,
DINAMIC 92 DISTRIBUTION SRL,2020,Turism_HoReCa,0.7443,0.5409,0.6615,1.9541,23.5796,25.7434,76.0482,1.0918,-0.1691,7.8988,
MOLDOCOR SA,2020,Turism_HoReCa,0.7905,0.7905,0.1664,0.1996,67.2226,19.5657,23.4702,0.2911,-0.0349,23.8724,
RIFIL SA,2020,Turism_HoReCa,18.5778,18.544,0.0516,0.0544,83.2136,93.6881,98.7805,1.1259,0.9062,200.0,
SOCIETATEA DE TRANSPORT PUBLIC SA ALBA IULIA,2022,Agricultura,0.7255,0.1562,0.7252,2.6384,20.0003,24.579,89.4274,1.2289,-0.1991,7.6899,
DUPEX SRL,2022,Agricultura,4.8694,2.9558,0.1752,0.2124,34.1244,33.3743,40.4625,0.978,0.6778,45.2196,
CISEROM SA,2022,Agricultura,1.3807,0.8965,0.3699,0.587,-20.2963,-15.7698,-25.0264,0.777,0.1408,-8.3414,
MADO SRL,2022,Agricultura,9.0184,6.7115,0.0914,0.1005,35.0454,34.9139,38.4239,0.9962,0.7325,88.5389,
APIDAVA SRL,2022,Agricultura,0.7369,0.5646,0.735,2.7747,22.3634,11.6736,44.0655,0.522,-0.1934,3.4846,
POMAROM SRL,2022,Agricultura,0.3643,0.1203,0.8608,6.4071,1.166,0.8284,6.166,0.7104,-0.5472,0.2708,
MOBILAIUD SRL,2022,Agricultura,57.0903,50.2054,0.0121,0.0123,43.1592,51.2135,51.8417,1.1866,0.6797,200.0,
DRUMURI SI PODURI LOCALE ALBA SA,2022,Agricultura,0.8932,0.1521,0.8025,4.0902,9.6921,8.9038,45.3793,0.9187,-0.0857,2.6071,
OPREAN SRL,2022,Agricultura,0.7496,0.5737,0.959,23.3653,2.2793,2.5434,61.9697,1.1159,-0.2401,0.749,
TRANS-PRIMA SRL,2022,Agricultura,1.4159,0.4106,0.318,0.4663,27.0015,15.2622,22.3795,0.5652,0.1323,10.4731,
FANTASTIC SRL,2022,Agricultura,2.3754,2.3383,0.3523,1.1597,17.5356,18.2275,60.0056,1.0395,0.4845,11.9016,
PRENIS SRL,2022,Agricultura,11.5162,5.1108,0.0618,0.0689,66.8676,21.4289,23.9089,0.3205,0.6495,70.3565,
GIRO SRL,2022,Agricultura,1.3787,0.2967,0.47,0.8867,41.1507,16.6964,31.5013,0.4057,0.178,7.6858,
PRIMA SEMENTI SRL,2022,Agricultura,0.5184,0.5161,0.6633,1.97,22.9877,9.828,29.1897,0.4275,-0.3194,3.073,
ROMANA STADION SRL,2022,Agricultura,1.0038,0.3709,0.4175,0.7167,19.2769,12.8142,21.9985,0.6647,0.0016,6.9374,
ALBACO EXIM SRL,2022,Agricultura,4.5168,4.1578,0.2213,0.2843,82.7841,39.8653,51.1974,0.4816,0.7784,36.4566,
LIVIO-DARIO SRL,2022,Agricultura,4.4258,3.7816,0.2145,0.2731,60.8075,26.9706,34.3367,0.4435,0.7349,25.4104,
TOBIMAR SRL,2022,Agricultura,3.5241,3.3716,0.2456,0.3255,65.5885,13.1216,17.3933,0.2001,0.6199,10.9869,
PROMOTION SRL FILIALA BLAJ,2022,Agricultura,0.4883,0.0997,0.4261,0.7432,23.3563,2.4055,4.1962,0.103,-0.218,1.3099,
EUROPEXPRES SRL,2022,Agricultura,1.0061,0.5268,0.64,1.7826,6.5384,34.2705,95.4546,5.2414,0.0039,12.3006,
ALBA ALUMINIU SRL,2022,Agricultura,0.4896,0.2275,0.8616,41.5669,2.879,1.3776,66.4604,0.4785,-0.4398,0.3917,
TRANS AVRAM SRL,2022,Agricultura,0.1515,0.0616,3.8979,-1.3451,-9.857,-15.4979,5.348,1.5723,-3.3073,-0.7133,
POMPONIO SRL,2022,Agricultura,0.5732,0.3871,0.5293,1.209,7.4914,10.6037,24.219,1.4155,-0.2259,4.8481,
LIN & EMA SRL,2022,Agricultura,1.69,1.0832,0.2924,0.4208,19.06,17.4634,25.1265,0.9162,0.2018,13.6882,
CETATEA DE BALTA SRL,2022,Agricultura,1.1076,0.8805,0.7243,2.6265,9.3178,10.6461,38.6082,1.1426,0.0779,3.4549,
H.P.T. HUMBEL PRODUCTIONSTECHNIK SRL,2022,Agricultura,0.1651,0.0425,1.2776,-2.5731,9.1211,9.7055,-19.547,1.0641,-1.0666,1.5194,
NOVA GRUP SRL,2022,Agricultura,4.4554,4.2136,0.2206,0.283,7.7637,10.4402,13.3949,1.3448,0.7622,11.411,
ALOREF SRL,2022,Agricultura,0.9899,0.3123,0.7403,2.8505,5.5026,2.8893,11.1253,0.5251,-0.0075,0.9249,
PARCUL INDUSTRIAL CUGIR SA,2022,Agricultura,0.9656,0.5076,0.6426,1.8126,4.6489,7.2686,20.5022,1.5635,-0.0221,2.6125,
ALBATROS GOLD SRL,2022,Agricultura,2.1214,1.434,0.1745,0.2114,-3.9086,-2.4974,-3.0253,0.639,0.1957,-2.1348,
LINCOLN PLUS SRL,2022,Agricultura,0.9454,0.2894,0.4263,0.7844,32.9875,16.1957,29.8038,0.491,-0.0233,8.7348,
ELIS AGREGATE SRL,2022,Agricultura,0.5385,0.1895,0.7947,3.8712,2.1317,0.5505,2.6814,0.2582,-0.3667,0.2223,
EURO STAR GROUP SRL,2022,Agricultura,0.6058,0.2572,0.7197,3.573,3.2896,1.7074,8.4764,0.519,-0.2837,0.5665,
OCOLUL SILVIC SEBEŞ RA,2022,Agricultura,2.3197,2.2876,0.2848,0.3982,17.0,17.4865,24.4493,1.0286,0.3758,14.2254,
S.T.G. SWITCH TECHNOLOGY GUNTHER SRL,2022,Agricultura,0.5106,0.1926,0.8377,5.1608,12.0816,14.8502,91.4889,1.2292,-0.4099,4.329,
OCOLUL SILVIC SAPCEA CUGIR RA,2022,Agricultura,0.4435,0.2129,0.8864,7.7999,-64.1169,-10.1598,-89.4049,0.1585,-0.4933,-2.2925,
ANA GIK TRANS SRL,2022,Agricultura,9.1337,5.471,0.0568,0.0665,1.7942,0.685,0.8022,0.3818,0.4617,3.4575,
COMPANIA NAŢIONALĂ ROMARM S.A. BUCUREŞTI FILIALA SOCIETATEA FABRICA DE ARME CUGIR S.A.,2022,Agricultura,0.7127,0.135,0.5436,1.191,29.1269,4.9538,10.854,0.1701,-0.1562,1.8226,
CONSTRUCŢII ŞI SERVICII SRL,2022,Agricultura,0.7295,0.3194,0.5742,1.7093,7.7332,5.2873,15.7402,0.6837,-0.1553,2.1587,
CLAUS SERVICE SRL,2022,Agricultura,0.9326,0.9326,1.0674,-9.9557,-7.342,-4.894,45.645,0.6666,-0.072,-0.917,
MECATRONICS SA,2022,Agricultura,1.3255,0.5531,0.5201,1.0839,14.7236,24.4774,51.0077,1.6625,0.1693,10.3192,
TOBIMAR CONSTRUCT SRL,2022,Agricultura,0.4631,0.3553,0.5016,1.0064,23.1084,15.7235,31.5476,0.6804,-0.2693,6.6446,
MARIA TURISM SRL,2022,Agricultura,0.5987,0.1953,0.6754,2.081,2.5308,0.9611,2.9611,0.3798,-0.271,0.3405,
CASA AUTO SEBEŞ SRL,2022,Agricultura,0.2493,-0.0558,2.2532,-1.798,-46.3497,-74.926,59.7896,1.6165,-1.6914,-6.5072,
GLERUPS RO. SRL,2022,Agricultura,0.7701,0.6497,0.4756,0.9071,10.5936,28.0776,53.547,2.6504,-0.1093,12.4992,
PREFERA FOODS SA,2022,Agricultura,1.9083,0.3089,0.4435,0.797,5.7027,4.1083,7.3827,0.7204,0.4028,2.0973,
REGIA AUTONOMĂ LOCALĂ OCOLUL SILVIC VALEA SEBEŞULUI RA,2022,Agricultura,0.6896,0.6682,1.3999,-3.5005,-20.2494,-2.166,5.4162,0.107,-0.4346,-0.3095,
ŞANDOR TRANS SRL,2022,Agricultura,0.72,0.0788,0.835,5.4008,7.1633,0.8255,5.3397,0.1152,-0.2338,0.2244,
DN AGRAR APOLD SRL,2022,Agricultura,0.9573,0.5578,0.3272,0.4862,35.9815,22.4504,33.3662,0.6239,-0.014,16.1173,
NLA WOOD EXPERT S.R.L.,2022,Agricultura,12.777,5.6612,0.0649,0.0694,18.1773,12.5299,13.399,0.6893,0.7639,40.0203,
BARIL FORTE SRL,2022,Agricultura,3.4145,1.5467,0.1533,0.1842,37.7454,12.8833,15.4825,0.3413,0.3701,19.3093,
MUREŞUL-DRÂMBAR SRL,2022,Agricultura,0.3981,0.3294,0.6204,1.6345,16.5607,37.9451,99.9648,2.2913,-0.3734,12.9708,
BITZU & SUN SRL,2022,Agricultura,4.1457,0.9238,0.1496,0.176,4.5026,4.6433,5.4604,1.0312,0.4707,7.341,
SALUBRITATE APUSENI SRL,2022,Agricultura,0.6819,0.0565,0.8856,7.7396,29.8076,7.2522,63.3812,0.2433,-0.2817,1.9476,
REAL DOC FOREST SRL,2022,Agricultura,2.2976,1.8945,0.3838,0.623,26.687,22.2477,36.1073,0.8337,0.4981,13.348,
EXCELENT AUTO SRL,2022,Agricultura,0.3986,0.1261,0.8354,5.0769,4.7167,1.1045,6.7117,0.2342,-0.5025,0.3087,
TRANSALPINA FAN SRL,2022,Agricultura,2.3272,0.3279,0.3035,0.4358,3.6093,4.873,6.9967,1.3502,0.4028,3.211,
SATROTEC SRL,2022,Agricultura,1.1933,1.1306,0.4925,0.9703,10.0555,13.0446,25.7023,1.2973,0.0952,5.8014,
MOLENT STRUCTURI SRL,2022,Agricultura,1.7304,0.1215,0.308,0.445,53.3551,30.7355,44.4136,0.5761,0.2249,21.3664,
GEORGIA CATERING SRL,2022,Agricultura,1.556,0.6296,0.3649,0.5952,28.8228,18.1921,29.6763,0.6312,0.2029,11.8885,
MARYMANTES SPEED SRL,2022,Agricultura,0.9266,0.1721,0.6131,1.5849,12.8991,7.1561,18.4978,0.5548,-0.045,2.5017,
GV & OPREAN LOGISTICS  SRL,2022,Agricultura,6.5869,2.5322,0.0792,0.086,36.9322,35.6063,38.6681,0.9641,0.4424,103.8336,
COSMETICS VENOM SRL,2022,Agricultura,0.1795,0.078,0.7517,3.0279,10.059,1.905,7.6732,0.1894,-0.6168,0.6045,
TOTAL BUSINESS LAND SRL,2022,Agricultura,1.0467,0.4872,0.522,1.0919,50.4225,19.5646,40.9265,0.388,0.0244,7.9512,
REMAT COMPACT SRL,2022,Agricultura,0.7465,0.6009,0.7557,3.0932,1.4796,0.8191,3.3528,0.5536,-0.1916,0.4714,
BOSCH REXROTH S.R.L.,2022,Agricultura,2.3398,1.2345,0.1254,0.1444,15.2096,3.3441,3.8507,0.2199,0.168,6.0703,
PHOENIX GROUP SRL,2022,Agricultura,1.0264,0.0356,0.3954,0.6539,11.1308,9.5776,15.8409,0.8605,0.0104,5.7675,
MIRADA CONSTRUCT SRL,2022,Agricultura,1.5876,0.5925,0.2933,0.4149,26.3848,19.7793,27.9865,0.7496,0.1723,13.8438,
GOSPODARIREA COMUNALA ARAD SA,2022,Agricultura,2.5111,1.249,0.275,0.3792,8.1418,6.7911,9.3666,0.8341,0.4155,5.8116,
DARIMEX INTERNATIONAL SRL,2022,Agricultura,2.2421,1.1678,0.3117,0.4824,17.4011,10.7342,16.6116,0.6169,0.3872,7.827,
COMPANIA DE TRANSPORT PUBLIC SA,2022,Agricultura,0.7201,0.4434,0.7493,2.9895,3.2203,3.8237,15.2547,1.1874,-0.2097,1.3166,
AGROINDIMPEX SRL,2022,Agricultura,1.2617,0.0966,0.5716,1.471,0.2483,0.195,0.5019,0.7854,0.1496,0.0796,
CHEMIROL AGRO SRL,2022,Agricultura,1.0823,0.1535,0.6858,2.1827,0.0831,0.2545,0.8101,3.0647,0.0565,0.0874,
SILDOR PROD SRL,2022,Agricultura,0.3908,0.3908,0.7144,2.501,12.5408,9.2017,32.215,0.7337,-0.4352,2.7425,
ARSAT AGRICULTURA SRL,2022,Agricultura,0.5049,0.1641,0.5639,1.293,9.2857,3.7751,8.6561,0.4065,-0.2792,1.4831,
NORBELA  SRL,2022,Agricultura,1.1958,0.4271,0.3352,0.5043,12.0892,8.9864,13.5182,0.7433,0.0656,6.3823,
OST TRANSPORT SRL,2022,Agricultura,1.4593,0.1426,0.2672,0.3646,49.9549,25.4576,34.7404,0.5096,0.1227,19.4047,
HYDRO BG SRL,2022,Agricultura,1.2685,0.7399,0.0449,0.0471,38.8823,1.9195,2.0136,0.0494,0.0121,11.8357,
AEROPORTUL ARAD SA,2022,Agricultura,0.7328,0.6351,0.5528,-10.1204,0.599,0.4447,-8.1417,0.7425,-0.1477,0.1609,
TERMO - CONSTRUCT SA,2022,Agricultura,0.3469,0.2564,0.4329,0.7633,11.1663,11.9226,21.0235,1.0677,-0.2827,5.5676,
P L NORIS SRL,2022,Agricultura,0.0058,0.0034,1.4366,-3.2905,26.5414,0.6181,-1.4158,0.0233,-1.4283,0.0861,
QUICK COMARF BUSINESS SRL,2022,Agricultura,0.4809,0.2835,0.8978,8.7869,7.6293,6.5231,63.8413,0.855,-0.466,1.6573,
NUTRIPACK CÂMPULUNG S.A.,2022,Agricultura,4.4591,3.6798,0.2022,0.2535,34.9017,20.2368,25.3716,0.5798,0.6995,23.2822,
ALVVIMAR COMIMPEX SRL,2022,Agricultura,1.2596,0.0724,0.3401,0.5153,16.4503,11.8136,17.9012,0.7181,0.0883,7.46,
RIFCO TRADING SRL,2022,Agricultura,0.5083,0.0534,0.6615,1.9546,15.9955,11.6946,34.5528,0.7311,-0.3253,3.7127,
DELTA PLUS TRADING SRL,2022,Agricultura,0.8101,0.0386,0.6331,1.7254,38.4858,17.5193,47.7469,0.4552,-0.1202,5.8169,
DAPEROM GRUP AUTO SRL,2022,Agricultura,1.1152,0.8717,0.6004,1.5026,10.3814,4.3152,10.799,0.4157,0.0692,1.6957,
ROM GENERAL TRADE SRL,2022,Agricultura,3.4584,3.3518,0.2673,0.5762,27.7869,32.8462,70.8045,1.1821,0.6571,29.4797,
GALENICA  PHARMA PLUS SRL,2022,Agricultura,0.635,0.2462,0.3089,0.447,24.1995,10.7749,15.5916,0.4453,-0.1127,7.2297,
INTERVISION TRADING-RO SRL,2022,Agricultura,14.6352,13.2687,0.0506,0.0532,41.7771,23.2095,24.4453,0.5556,0.6893,93.0156,
MUSA-PITESTI'96 SRL,2022,Agricultura,17.6934,14.9777,0.0538,0.0569,18.5155,17.3513,18.3379,0.9371,0.8981,74.4697,
AMAT SA,2022,Agricultura,0.7197,0.1428,0.8506,6.2142,4.9808,2.0045,14.6439,0.4025,-0.2385,0.5525,
GIREXIM UNIVERSAL SA,2022,Agricultura,0.5295,0.1057,0.7872,-11.0339,0.4161,0.1602,-2.2459,0.3851,-0.3704,0.1353,
RONERA RUBBER SA,2022,Agricultura,1.0769,0.6329,0.4634,1.8117,29.7292,17.4663,68.2871,0.5875,0.0356,8.0102,
MARCO POLO VE SRL,2022,Agricultura,3.5234,0.9064,0.2427,0.3205,68.1296,25.1689,33.2361,0.3694,0.6125,21.9331,
CRONOS SRL,2022,Agricultura,1.1126,0.5371,0.6514,1.8683,3.1625,1.0289,2.951,0.3253,0.0733,0.3633,
EFTEC (ROMÂNIA) SRL,2022,Agricultura,0.2621,0.0497,0.9559,21.6574,26.9473,4.4865,101.6527,0.1665,-0.7053,0.9669,
FORESTA ARGEŞ SA,2022,Agricultura,0.8596,0.8417,1.0825,-13.118,0.1996,0.1992,-2.4143,0.9981,-0.152,0.0368,
ENERGOMONTAJ GRUP SRL,2022,Agricultura,1.2895,0.7219,0.4083,0.69,47.2949,20.3329,34.3634,0.4299,0.1182,10.8275,
AGRO DEVELOPMENT SRL,2022,Agricultura,2.2226,1.6133,0.3725,0.6245,65.7913,43.4474,72.8286,0.6604,0.4555,23.96,
EDILUL C.G.A. SA,2022,Agricultura,2.7682,1.9734,0.1607,0.1962,20.7709,16.18,19.7479,0.779,0.2842,22.0073,
AUTEC AUTOTECHNIK SRL,2022,Agricultura,0.3642,0.2277,0.9226,11.9228,0.7324,0.8263,10.6776,1.1281,-0.5866,0.2135,
HADITON GROUP SRL,2022,Agricultura,0.6325,0.3952,0.6189,1.624,39.2086,38.1022,99.98,0.9718,-0.2274,12.6415,
SERVICE TOP AGRO SRL,2022,Agricultura,0.8435,0.7866,0.4769,1.8462,0.0,0.0,0.0,0.7761,-0.0747,0.0021,
CDM COMASTRAD S.R.L.,2022,Agricultura,3.4909,1.6011,0.1614,0.1925,24.5009,26.9729,32.1647,1.1009,0.4021,33.421,
PUBLITRANS 2000 SA,2022,Agricultura,0.9194,0.3535,1.0633,-15.3684,1.4578,0.7347,-10.6191,0.504,-0.0857,0.2372,
SALUBRITATE 2000 SA,2022,Agricultura,0.9718,0.3055,0.6628,2.5935,6.3671,5.9579,23.3122,0.9357,-0.0187,2.1176,
INAPLAST DISTRIBUTION GROUP SRL,2022,Agricultura,10.5822,6.621,0.0368,0.0382,56.7784,28.9501,30.0564,0.5099,0.3527,174.3543,
VADCRIS GROUP TRADING SRL,2022,Agricultura,0.6422,0.3357,0.6705,2.0353,9.8178,7.7999,23.6753,0.7945,-0.2399,2.3889,
EMI EQUIPEMENT MAINTENANCE INDUSTRIE S.A.,2022,Agricultura,1.032,0.765,0.7574,3.1214,0.714,3.373,13.9015,4.7242,0.0243,1.1432,
ROYAL MOTORS SRL,2022,Agricultura,2.4251,1.1314,0.2375,0.3194,35.2617,21.7877,29.3018,0.6179,0.3384,18.8516,
WHEELS SPEDITION SRL,2022,Agricultura,0.7771,0.3573,0.4459,1.1889,27.2223,18.7022,49.8625,0.687,-0.0994,8.6411,
AGRICOLA SERBANESTI SRL,2022,Agricultura,1.7693,1.7693,0.5652,1.2999,5.8848,38.57,88.7087,6.5541,0.4348,20.0178,
ELEMENTE COMANDA AUTO SA,2022,Agricultura,0.9504,0.6334,0.637,3.5073,2.442,1.5654,8.6194,0.641,-0.0316,0.5725,
VITAFARM PLUS SRL,2022,Agricultura,0.6595,0.2717,1.1349,-8.4144,-10.0251,-7.1225,52.8093,0.7105,-0.3864,-1.1712,
EJOT ROMANIA SRL,2022,Agricultura,0.8073,0.5348,1.204,-5.9015,30.3414,26.0836,-127.8495,0.8597,-0.232,4.3328,
ADMINISTRARE ŞI EXPLOATARE A PATRIMONIULUI ŞI SERVICIILOR DE UTILITĂŢI PUBLICE ARGEŞ SA,2022,Agricultura,0.0777,0.0775,4.123,-1.3202,-61.7692,-20.2125,6.4721,0.3272,-3.8025,-0.9805,
CAR SYSTEM ARGES S.R.L.,2022,Agricultura,11.3168,10.4314,0.0315,0.0327,5.6616,9.1246,9.4737,1.6117,0.3248,66.2268,
I.P. AUTOMATIC DESIGN SRL,2022,Agricultura,0.9956,0.2395,0.4978,0.9914,8.0214,9.0371,17.9967,1.1266,-0.0022,3.9466,
GROUP CONCIF SRL,2022,Agricultura,0.4513,0.0231,1.3003,-4.3304,2.9897,2.7788,-9.2544,0.9294,-0.7134,0.5641,
