company_name,year,sector,current_ratio,quick_ratio,debt_ratio,debt_to_equity,net_profit_margin,return_on_assets,return_on_equity,asset_turnover,working_capital_ratio,interest_coverage,is_bankrupt
FRANKE ROMANIA SRL,2023,Diverse,1.144,1.0882,0.2699,0.3697,11.8318,33.8805,46.4087,2.8635,0.0389,29.084,
MERT SA,2023,Diverse,50.9285,50.9285,0.0039,0.0039,13.8769,0.9885,0.9923,0.0712,0.1941,54.1772,
FUTURE SRL,2023,Diverse,2.2973,1.7367,0.2006,0.3495,14.7326,11.0111,19.1879,0.7474,0.2602,11.7639,
GEODIS TRANSPORT ROMANIA S.A.,2023,Diverse,3.204,3.204,0.2918,0.4134,35.9155,25.6221,36.2927,0.7134,0.6432,21.3489,
ARCELORMITTAL CONSTRUCTION ROMÂNIA SA,2023,Diverse,0.799,0.7659,0.5016,1.0064,15.8765,17.4214,34.9538,1.0973,-0.1008,7.7826,
MACEPLAST ROMANIA SA,2023,Diverse,2.1687,2.1687,0.4489,0.8146,2.6766,13.6435,24.7573,5.0973,0.5246,8.3554,
ARVA METALS & STEELS SRL,2023,Diverse,0.0449,0.0449,0.1314,0.1516,56.4362,5.0541,5.8296,0.0896,-0.1255,7.8011,
TREIRO SRL,2023,Diverse,7.649,7.649,0.1307,0.1504,23.3443,32.373,37.2418,1.3868,0.8693,58.8874,
VARESE SA,2023,Diverse,1.0955,1.0955,0.9025,9.2575,1.3121,3.9243,40.2532,2.9908,0.0862,1.0992,
BURAK TOYS INTERNATIONAL SRL,2023,Diverse,9.7361,9.7361,0.1027,0.1145,-6.3062,-8.2589,-9.2043,1.3097,0.8973,-14.6037,
INDUSTRIAL MECANO IMPORT EXPORT  SRL,2023,Diverse,1.3826,1.3731,0.6352,2.3055,4.7914,25.7021,93.2925,5.3642,0.243,10.9654,
DELTA GLASS S.R.L.,2023,Diverse,1.0978,1.0978,0.4959,0.9836,-3.0582,-12.7795,-25.3488,4.1787,0.0485,-5.8016,
WILO ROMANIA SRL,2023,Diverse,0.3459,0.3459,1.4564,-3.1911,-18.9225,-51.1893,112.1602,2.7052,-0.9526,-5.4073,
FARMEX COMPANY SRL,2023,Diverse,1.1048,1.1048,0.2263,0.2925,-30.2721,-38.567,-49.8493,1.274,0.0237,-32.9775,
DOKA ROMANIA TEHNICA COFRAJELOR SRL,2023,Diverse,0.8763,0.8179,0.4177,0.7196,2.8362,8.8305,15.2111,3.1135,-0.0517,5.0792,
SCHUNK CARBON TECHNOLOGY SRL,2023,Diverse,1.6512,1.6481,0.4588,0.8476,12.6713,43.4265,80.2369,3.4272,0.2987,22.3264,
PROFINE ROMANIA SRL,2023,Diverse,0.7251,0.7251,0.5994,1.4962,10.4257,33.6706,84.048,3.2296,-0.1648,12.3127,
NHR AGROPARTNERS SRL,2023,Diverse,1.7293,1.3286,0.317,0.492,6.5223,15.3096,23.7629,2.3473,0.2312,10.0755,
IORGU SRL,2023,Diverse,0.1727,0.1727,1.206,-4.957,22.1182,18.0334,-74.1243,0.8153,-0.9977,3.6298,
EVEREST INTERNATIONAL HOLDING SRL,2023,Diverse,2.4024,2.4024,0.4134,2.8007,0.4392,4.7214,31.9837,10.7509,0.5798,2.6537,
GRAND COTTON S.R.L.,2023,Diverse,1.2517,1.2218,0.7026,5.1981,9.1894,10.6215,78.5793,1.1558,0.1768,3.5641,
ANALKO ALUMINIUM INDUSTRY SRL,2023,Diverse,0.6429,0.6061,0.854,5.8484,17.4769,14.0676,96.3408,0.8049,-0.3049,3.794,
ROMCIF ALAS BETON SRL,2023,Diverse,0.7351,0.6373,0.5199,1.083,2.62,5.0044,10.4243,1.9101,-0.1377,2.573,
A.M.E. RO SRL,2023,Diverse,1.1504,1.1238,0.2713,0.3724,4.3666,9.3924,12.8901,2.1509,0.0408,7.8263,
ISOMAT ROMANIA SRL,2023,Diverse,1.4736,0.4979,0.7162,2.5234,34.9545,39.5927,139.5023,1.1327,0.3392,13.1126,
COLINA MOTORS SRL,2023,Diverse,0.8717,0.8717,0.4601,0.8523,14.0409,3.2687,6.0546,0.2328,-0.059,1.7748,
SELENA ROMANIA SRL,2023,Diverse,0.3607,0.3555,0.9797,48.1969,2.1547,2.0191,99.3348,0.9371,-0.6263,0.5997,
RAIL CARGO LOGISTICS - ROMANIA SOLUTIONS SRL,2023,Diverse,0.315,0.315,0.7369,2.8005,57.8463,22.234,84.5005,0.3844,-0.5048,7.1841,
IVECO CAPITAL SERVICES S.R.L.,2023,Diverse,1.1473,0.9233,0.8716,6.7902,3.6311,4.3118,33.5897,1.1875,0.1284,1.1451,
ROCAST SRL,2023,Diverse,3.4353,3.4214,0.28,0.3889,37.9101,30.5567,42.4403,0.806,0.6819,22.4196,
ROMDIST PACKAGING SRL,2023,Diverse,4.396,4.396,0.2191,0.2806,8.8793,32.1019,41.1089,3.6154,0.7441,33.1836,
EL DORADO SRL,2023,Diverse,4.717,4.717,0.212,0.269,53.6058,80.0931,101.6408,1.4941,0.788,89.7877,
DERPAN S.R.L.,2023,Diverse,1.0673,0.1619,0.9169,11.0333,-12.3672,-10.3501,-124.546,0.8369,0.0617,-2.1124,
HORMANN ROMANIA SRL,2023,Diverse,2.709,2.1644,0.3665,0.5785,5.7028,7.397,11.6764,1.2971,0.6263,4.7447,
SOUND MASTERS SRL,2023,Diverse,18.0004,18.0004,0.055,0.0582,55.4152,93.5985,99.0461,1.689,0.935,200.0,
ASCONTI VFT S.R.L.,2023,Diverse,0.5433,0.4773,0.3562,0.6972,7.8473,1.6989,3.3256,0.2165,-0.1627,1.0746,
RON'S LAND GREEN SRL,2023,Diverse,0.3269,0.2303,0.7618,3.4854,0.3509,0.0634,0.2903,0.1808,-0.5127,0.0362,
SALTEX MOB SRL,2023,Diverse,2.4161,2.4146,0.305,0.4389,18.267,40.0059,57.5659,2.1901,0.432,31.0024,
RO - MEGA TRADE S.R.L.,2023,Diverse,0.1072,0.1072,2.2874,-1.7767,0.9619,26.5609,-20.6309,27.6122,-2.0422,4.6879,
SOTHIS PRINT S.R.L.,2023,Diverse,0.4419,0.4414,0.6317,1.7149,2.0921,4.9474,13.4317,2.3647,-0.3525,1.7834,
GELDA COM IMPEX 2002 SRL,2023,Diverse,5.0869,5.0856,0.1693,0.2037,0.6348,1.941,2.3365,3.0576,0.6917,4.9046,
DSE CONSULTING SRL,2023,Diverse,0.0547,0.0547,0.8272,4.7872,22.2231,3.036,17.5698,0.1366,-0.7819,0.8287,
COMAT CONCEPT GROUP SRL,2023,Diverse,1.2831,1.0137,0.6441,1.8095,25.7466,35.5721,99.9391,1.3816,0.1823,12.9883,
GIANT STAR SRL,2023,Diverse,3.9812,3.7435,0.2347,0.3067,7.111,13.234,17.2924,1.8611,0.6997,13.7879,
SOSA & SOSA S.R.L.,2023,Diverse,0.1074,0.1069,0.3128,0.4552,30.0281,3.0258,4.4033,0.1008,-0.2792,2.5791,
EUREX ALIMENTARE SRL,2023,Diverse,0.9412,0.154,0.8615,6.2181,4.0499,9.6734,69.8236,2.3886,-0.0507,2.5418,
SERVICIUL TRANSPORT VOLUNTARI S.A.,2023,Diverse,0.014,0.014,1.3102,-4.2238,-1.9802,-28.0698,90.4906,14.1753,-1.2918,-2.121,
HELLMANN WORLDWIDE LOGISTICS SRL,2023,Diverse,2.241,2.241,0.4104,0.696,18.8354,29.6574,50.2986,1.5746,0.5093,16.6869,
SELF INF SERV S.R.L.,2023,Diverse,1.3874,1.3874,0.3443,0.5252,-23.72,-51.5372,-78.6044,2.1727,0.1334,-28.6714,
AXA ENGINEERING CONSTRUCTION S.R.L.,2023,Diverse,1.4989,1.4989,0.6306,1.707,14.0786,28.2085,76.3602,2.0036,0.3146,10.3245,
KLINGSPOR ROMANIA SRL,2023,Diverse,0.4232,0.4232,0.2566,0.5053,0.0026,0.0056,0.0111,2.1563,-0.148,1.6853,
A & D AUTOTRANS SRL,2023,Diverse,0.1859,0.1859,0.6869,2.1938,37.4801,6.659,21.2673,0.1777,-0.5592,2.1631,
CTDI ROMANIA S.R.L.,2023,Diverse,1.7445,1.7445,0.5622,1.2843,68.2186,43.6864,99.7943,0.6404,0.4186,18.5574,
EVERPRO INTERNATIONAL CONSTRUCTION SRL,2023,Diverse,58.5243,58.5243,0.007,0.0071,24.0774,14.6066,14.71,0.6067,0.4045,200.0,
MATRIX ACTIVITY GRUP SRL,2023,Diverse,2.0974,2.096,0.4731,0.898,8.9384,52.0145,98.7217,5.8192,0.5192,26.4912,
MICRO GRUP BUSINESS SOLUTION SRL,2023,Diverse,4.1151,4.1151,0.1637,0.2023,10.2576,24.5124,30.2911,2.3897,0.5099,32.9631,
ALPLAINDUSTRIAL ROMANIA S.R.L.,2023,Diverse,0.1741,0.1741,0.7102,2.4463,54.7984,6.4385,22.1765,0.1175,-0.5866,1.962,
FATROM - ADITIVI FURAJERI SRL,2023,Diverse,0.7281,0.7281,1.329,-4.0393,-18.9339,-2.4535,7.4568,0.1296,-0.3613,-0.3692,
AIM SOLUTION SERV S.R.L.,2023,Diverse,0.4459,0.4459,1.6302,-2.5868,1.2071,7.4013,-11.7445,6.1314,-0.9032,2.0363,
WATER SYSTEMS INTERNATIONAL SRL,2023,Diverse,0.0407,0.0364,0.2678,0.3707,-51.5244,-1.4161,-1.9598,0.0275,-0.2569,-1.0574,
EPA CONSULT SRL,2023,Diverse,3.5353,3.5173,0.281,0.3908,40.24,28.0887,39.0647,0.698,0.7124,23.1035,
APROMET DISTRIBUTIE SRL,2023,Diverse,1.0137,0.9085,0.8419,5.3249,8.0847,13.2148,83.5824,1.6345,0.0115,3.9221,
MILBRO TEXTILE SRL,2023,Diverse,0.9869,0.316,0.8447,6.1474,5.2787,8.341,60.7047,1.5801,-0.0111,2.3095,
A.S.G.  WIND TRANSPORT SRL,2023,Diverse,0.2906,0.2906,0.4832,0.935,-65.6242,-11.4503,-22.1565,0.1745,-0.3428,-4.7393,
IRON MOUNTAIN SRL,2023,Diverse,1.9068,1.5272,0.4922,0.9706,44.1479,23.3026,45.9556,0.5278,0.4463,10.8029,
P.C.S. PROFESSIONAL CLEANING SERVICES SRL,2023,Diverse,8.0433,8.0433,0.1243,0.142,23.9501,30.1503,34.431,1.2589,0.8757,50.5259,
ANTREPRIZA DE CONSTRUCŢII CĂI FERATE S.A.,2023,Diverse,9.4212,9.4212,0.0544,0.0587,30.1877,16.9904,18.332,0.5628,0.4578,68.9134,
CINTRO COM SRL,2023,Diverse,1.7293,1.7293,0.3106,0.4506,-26.8539,-30.448,-44.1686,1.1338,0.2265,-18.8732,
MINIPRIX SRL,2023,Diverse,4.2715,2.6625,0.2184,0.2795,6.9947,6.1568,7.8775,0.8802,0.7146,6.7113,
POINT DEVELOPMENT SRL,2023,Diverse,1.2968,1.2597,0.6397,1.7753,-2.7929,-10.0872,-27.995,3.6118,0.1899,-3.1538,
EINHELL ROMANIA SRL,2023,Diverse,12.1247,12.1247,0.0825,0.0899,48.1536,61.5077,67.0367,1.2773,0.9175,152.2503,
LAROMET METAL SA,2023,Diverse,0.5989,0.5989,1.4286,-3.3331,-12.9097,-5.2792,12.3169,0.4089,-0.573,-0.6742,
ROTO ROMANIA SRL,2023,Diverse,0.3089,0.3081,0.3815,0.6167,51.4658,30.2609,48.9228,0.588,-0.2636,16.1792,
IRCAT-CO SRL,2023,Diverse,10.425,7.1269,0.0949,0.1049,3.849,2.9605,3.2709,0.7692,0.8945,7.8632,
E-BODA DISTRIBUTION SRL,2023,Diverse,2.8106,0.5319,0.1674,0.2011,25.3608,36.0291,43.2747,1.4207,0.3032,46.8688,
M & D CONS INVESTITII SRL,2023,Diverse,1.9081,0.7498,0.4824,0.9319,0.3231,0.2329,0.4499,0.7206,0.438,0.5452,
PYRAMIS ROMANIA SRL,2023,Diverse,22.7658,22.7278,0.0273,0.0281,56.5816,32.6172,33.5332,0.5765,0.5946,200.0,
CLUB KING S.R.L.,2023,Diverse,0.4942,0.4942,0.3211,0.5161,24.6035,62.082,99.7811,2.5233,-0.1624,40.2446,
KARPATHIA INDUSTRIES SRL,2023,Diverse,15.602,15.602,0.0641,0.0685,58.8407,32.4326,34.6537,0.5512,0.9359,120.4871,
Vulpoi & Toader Management SRL,2023,Diverse,0.8911,0.8657,0.7074,2.418,0.0837,0.0713,0.2437,0.8521,-0.077,0.0895,
AXA TRANS CONSTRUCT SRL,2023,Diverse,10.9789,10.9789,0.0911,0.1002,45.514,42.7637,47.0492,0.9396,0.9089,112.3205,
CTPARK BUCHAREST SRL,2023,Diverse,3.4391,3.4254,0.2833,0.3953,33.6537,71.5503,99.833,2.1261,0.691,52.0132,
UNIMASTERS LOGISTICS SRL,2023,Diverse,0.8497,0.6037,0.6876,2.2006,17.0248,20.6586,66.1205,1.2134,-0.1033,6.6971,
HIGH-TECH CLIMA S.A.,2023,Diverse,4.3446,3.919,0.0842,0.092,-9.2641,-6.29,-6.8686,0.679,0.2818,-14.9332,
PRO IMOB ESTATE SRL,2023,Diverse,0.477,0.0498,0.281,0.3908,16.5173,19.6045,27.2665,1.1869,-0.147,17.758,
DOURDIN ROMANIA SRL,2023,Diverse,0.2352,0.2626,0.8844,7.6479,0.2231,0.1053,0.9109,0.4721,-0.6763,0.0289,
P3 BUCHAREST ALPHA S.R.L.,2023,Diverse,0.7896,0.7896,0.5298,1.1268,19.0524,42.618,90.6385,2.2369,-0.1115,16.8313,
RADIOACTIV MINERAL MAGURELE SA,2023,Diverse,0.8884,0.7163,0.5449,1.5494,-25.2549,-14.2183,-40.4302,0.563,-0.0608,-5.2188,
AGROMAR SRL,2023,Diverse,0.4376,0.3856,0.893,13.197,-0.6328,-1.0966,-16.2069,1.7329,-0.5022,-0.2281,
DORI-STEF INVEST SRL,2023,Diverse,0.3039,0.2853,1.1155,-1.3494,-36.2129,-16.5481,20.0188,0.457,-0.7764,-2.885,
ABAC PROIECT ENERGIE SRL,2023,Diverse,0.0981,0.0981,0.9368,14.8342,38.8871,6.2776,99.4001,0.1614,-0.845,1.5532,
ANTECH CONSULTING SRL,2023,Diverse,0.3337,0.3337,0.8586,6.0727,29.6998,6.5607,46.4014,0.2209,-0.5721,1.5797,
EUROBUSINESS TIPAR SRL,2023,Diverse,0.2812,0.2812,0.2612,0.3536,28.289,8.3659,11.3238,0.2957,-0.1878,7.2938,
ROM ANTIK SRL,2023,Diverse,2.9286,2.7678,0.2472,0.3284,0.5389,2.13,2.8294,3.9527,0.4767,2.0132,
EGNATIA ROM S.R.L.,2023,Diverse,14.573,14.5472,0.0684,0.0734,24.3058,17.5893,18.8804,0.7237,0.9281,61.3729,
BUSINESS LEASE ROMANIA SRL,2023,Diverse,0.1891,0.1891,0.8461,8.0636,14.4953,2.8211,26.8852,0.1946,-0.6861,0.6668,
AGRISTO CHEMICALS SRL,2023,Diverse,2.4222,2.0847,0.167,0.2004,35.6168,63.3637,76.0645,1.779,0.2375,84.7038,
GILINOX SRL,2023,Diverse,5.376,5.376,0.1857,0.2491,55.3574,74.3056,99.6742,1.3423,0.8125,93.3602,
FARM TECH SRL,2023,Diverse,1.0712,-0.0252,0.9199,11.4873,1.0646,3.9862,49.7765,3.7442,0.0655,1.0275,
SELS AGRO SRL,2023,Diverse,18.5051,18.2825,0.054,0.0571,13.7414,5.4647,5.7767,0.3977,0.9454,21.7102,
NEW KOPEL ROMANIA SRL,2023,Diverse,0.0223,0.0223,0.821,4.5868,20.4404,2.2252,12.4318,0.1089,-0.8027,0.7131,
NOVO INVESTMENT RO SRL,2023,Diverse,1.1488,1.1488,0.8705,6.7218,14.4167,4.5967,35.4945,0.3188,0.1295,1.5652,
DILDAR PAN SRL,2023,Diverse,2.6472,2.6103,0.3778,0.6071,-1.6709,-0.592,-0.9513,0.3543,0.6222,-0.3134,
KARAMOLEGOS BAKERY ROMANIA S.R.L.,2023,Diverse,27.8653,27.8653,0.0359,0.0372,28.5383,22.4082,23.2423,0.7852,0.9641,129.2554,
RITTAL ELECTRICAL AND IT SYSTEMS S.R.L.,2023,Diverse,1.5795,1.5795,0.5856,1.5138,1.0193,1.5162,3.9193,1.4874,0.3393,0.6054,
DIETRICH - HONOLD LOGISTICS SRL,2023,Diverse,0.7545,0.7545,0.5263,1.1111,8.0148,3.175,6.7026,0.3961,-0.1292,1.354,
ART & CRAFT DESIGN SRL,2023,Diverse,20.6078,20.6078,0.0443,0.0464,47.2066,70.9898,74.2812,1.5038,0.8688,200.0,
FELBERMAYR ROMANIA SRL,2023,Diverse,21.3603,21.3603,0.0468,0.0491,84.0,1.2956,1.3592,0.0154,0.9532,6.5891,
PROMIDEA SRL,2023,Diverse,5.2476,5.2476,0.1651,0.1977,33.6352,83.0259,99.4389,2.4684,0.7011,112.0533,
M & N ITALY TRADING SRL,2023,Diverse,0.0496,0.0388,0.7243,2.6265,24.3486,3.3198,12.0393,0.1363,-0.6883,1.1386,
RO TECH CONSTRUCT SRL,2023,Diverse,0.0634,0.0075,8.6637,-1.1305,-1.642,-14.795,1.9305,9.0105,-8.1146,-0.3415,
HARDEX PRODUCTS S.R.L.,2023,Diverse,1.4087,1.3838,0.0996,0.1106,58.44,35.9887,39.9677,0.6158,0.0407,73.5314,
B.T. BEST TOOLS COMPANY SRL,2023,Diverse,1.9639,1.9581,0.1558,0.1891,1.8704,3.2381,3.931,1.7312,0.1502,5.7971,
COMPANIA DE PAZA R.O SRL,2023,Diverse,19.2465,19.2465,0.0429,0.0448,37.2793,71.428,74.6274,1.916,0.7822,200.0,
A&C TRANS COMPANY INTERNATIONAL SRL,2023,Diverse,1.5022,1.5022,0.6233,6.4092,1.4147,8.4733,87.1345,5.9893,0.313,3.1812,
PENTAPAC SRL,2023,Diverse,0.7831,0.1187,0.9282,12.9269,8.1329,0.5427,7.5584,0.0667,-0.2013,0.1313,
ROCA OBIECTE SANITARE SRL,2023,Diverse,1.8935,1.798,0.3521,0.5623,9.4893,17.1895,27.4507,1.8115,0.3146,11.2665,
DISCOVERY ROMANIA SRL,2023,Diverse,10.3982,10.3982,0.0962,0.109,76.6461,87.9821,99.7258,1.1479,0.9038,200.0,
ALT ALECO GROUP SRL,2023,Diverse,0.2231,0.2223,0.6241,1.66,25.0662,2.6445,7.0342,0.1055,-0.4848,1.0055,
ARNIA SOFTWARE SRL,2023,Diverse,3.2121,2.8637,0.2755,0.3898,0.395,1.2982,1.8364,3.2866,0.6095,1.666,
EURO LACT PREST COM SRL,2023,Diverse,1.5561,1.1989,0.3309,0.5168,0.7223,1.8948,2.9589,2.6233,0.184,1.1452,
ATALIAN ROMANIA SRL,2023,Diverse,3.126,2.848,0.2754,0.3801,20.7378,28.7126,39.6248,1.3846,0.5855,22.8498,
SPOT VISION ELECTRIC & LIGHTING SRL,2023,Diverse,1.0114,0.9988,0.1316,1.7779,1.1646,0.1661,2.2441,0.1426,0.0015,0.3044,
GROUND INVESTMENT CORP. SRL,2023,Diverse,9.7308,9.474,0.1028,0.1145,40.8687,20.362,22.6942,0.4982,0.8972,47.1741,
DOW CHEMICAL ROMANIA SRL,2023,Diverse,0.42,0.3024,1.0852,-12.7329,-22.7691,-11.0982,130.2137,0.4874,-0.6294,-2.0453,
KEBA AUTOMATION SRL,2023,Diverse,0.4175,0.3394,0.7021,2.357,17.1008,9.9,33.2339,0.5789,-0.409,2.9849,
DUAL GENERAL CONSTRUCT SRL,2023,Diverse,4.7517,3.6124,0.2092,0.2646,0.2394,0.5328,0.6737,2.2251,0.785,2.8121,
WEST GATE S.A.,2023,Diverse,0.7226,0.7226,0.7397,2.8424,2.9935,9.36,35.9649,3.1268,-0.2052,3.2496,
PONELM SRL,2023,Diverse,0.7757,0.7737,0.2202,0.2895,7.6366,6.5771,8.6486,0.8613,-0.0494,6.8024,
LUMEA GUSTULUI S.R.L.,2023,Diverse,7.6726,7.4745,0.1303,0.1498,-15.4152,-30.4474,-35.0089,1.9752,0.8694,-46.7359,
TECH-CON INDUSTRY SRL,2023,Diverse,1.0249,0.3993,0.7039,2.3769,15.4556,18.5696,62.7071,1.2015,0.0175,5.7322,
AKKODIS ROMANIA S.R.L.,2023,Diverse,2.9898,2.1957,0.3345,0.5026,27.216,64.7091,97.2295,2.3776,0.6655,40.1158,
YALCO ROMANIA SRL,2023,Diverse,0.0449,0.0338,1.1141,-9.2797,-41.7167,-6.4757,53.9396,0.1552,-1.0641,-1.1427,
LAURUS MEDICAL SRL,2023,Diverse,5.3996,4.9623,0.1473,0.175,35.5555,58.8416,69.9111,1.6549,0.6479,84.6792,
SUCEAVA SHOPPING CITY SRL,2023,Diverse,3.2425,3.2425,0.3084,0.4459,18.1976,26.5386,38.373,1.4584,0.6916,18.1562,
MAPEI ROMANIA SRL,2023,Diverse,5.508,5.508,0.1704,0.2054,51.1604,82.8113,99.818,1.6187,0.7681,115.7561,
EURO FITTINGS SRL,2023,Diverse,2.1884,2.1884,0.4541,0.8318,6.5972,24.0257,44.0111,3.6418,0.5396,10.6212,
TUTUNUL ROMANIA S.A.,2023,Diverse,9.0909,9.0909,0.1064,0.1191,62.6392,87.5121,97.9308,1.3971,0.8608,191.1861,
PLANA-INNOVA SRL,2023,Diverse,7.9706,7.9706,0.1218,0.1387,48.0039,63.2618,72.0393,1.3178,0.8493,106.0059,
M&T GROUP DECISIV SRL,2023,Diverse,2.1193,2.1192,0.3885,0.6479,-91.3657,-7.4281,-12.3887,0.0813,0.4348,-3.8243,
INDECO GRUP SRL,2023,Diverse,0.9835,0.9665,0.9371,14.8888,5.9481,5.1988,82.6027,0.874,-0.0155,1.2209,
BOUTIQUE MALL SRL,2023,Diverse,6.4283,6.3887,0.1553,0.1838,23.932,84.4445,99.9647,3.5285,0.8428,127.6511,
ISS FACILITY SERVICES INTERNATIONAL S.R.L.,2023,Diverse,4.6313,4.6313,0.2159,0.2754,80.7629,74.8592,95.4742,0.9269,0.7841,82.5457,
GAMA ADMIN CONSTRUCT SRL,2023,Diverse,3.0609,2.9282,0.2942,0.6399,0.0981,0.2243,0.4877,2.2869,0.6063,0.1524,
BUSINESS BUILDERS MANAGEMENT TRANSPORT SRL,2023,Diverse,1.5637,1.3563,0.2153,0.2743,14.9359,19.7328,25.1454,1.3212,0.1213,20.483,
CARGO STAR TRADING SRL,2023,Diverse,8.2453,8.2406,0.0449,0.0852,4.0367,1.3907,2.6368,0.3445,0.3254,7.4568,
SPEED FIRE PROTECTION SRL,2023,Diverse,1.6598,1.6058,0.4642,0.8664,16.9784,52.0794,97.2022,3.0674,0.3063,26.6783,
VULCAN VALUE CENTRE SRL,2023,Diverse,7.8747,7.8747,0.115,0.13,40.504,86.3407,97.5652,2.1317,0.7909,153.802,
AC RAD MEDICAL CONSULT & SERVICE SRL,2023,Diverse,3.6067,3.6067,0.26,0.3513,13.4423,17.5241,23.6803,1.3037,0.6777,16.0553,
IVA BESTAL SRL,2023,Diverse,0.1359,0.1345,1.0691,-15.1694,-33.5732,-2.4857,35.2694,0.074,-0.9239,-0.4446,
MELI MELO FASHION SRL,2023,Diverse,0.5212,0.2602,1.2659,-4.7611,8.833,8.6488,-32.5288,0.9792,-0.6062,1.4912,
ELITE STEWARD SAS SRL,2023,Diverse,0.9317,0.905,0.6303,1.7049,12.5547,16.3254,44.1585,1.3003,-0.043,6.2404,
EPLUS SMART ENERGY S.R.L.,2023,Diverse,1.1747,1.1747,0.8144,4.387,16.2992,11.4885,61.889,0.7049,0.1423,3.3146,
RAHMANINOV RESIDENCE SRL,2023,Diverse,3.6518,3.6518,0.2202,0.2823,31.5095,77.7874,99.7501,2.4687,0.5839,77.3261,
GENERAL SMART FARM SRL,2023,Diverse,2.3137,2.3137,0.3916,0.6436,17.6156,25.248,41.4981,1.4333,0.5144,15.5685,
NIUCROM PROD COM SRL,2023,Diverse,7.0191,7.0191,0.1425,0.1661,8.3455,74.8777,87.3177,8.9723,0.8575,125.1145,
DEVELOPMENT SERVICES SYSTEM SRL,2023,Diverse,2.8648,2.8179,0.131,0.1508,61.7969,2.6628,3.0648,0.0431,0.2443,4.1666,
VIVRE DECO S.A.,2023,Diverse,1.631,1.631,0.5805,1.3839,1.4334,4.1623,9.9227,2.9038,0.3663,1.7427,
AMVEKO INDUSTRY SRL,2023,Diverse,2.7112,1.1921,0.3688,0.5844,2.4444,4.7771,7.5687,1.9543,0.6312,3.6508,
FABRICA DE LAPTE BUZĂU S.R.L.,2023,Diverse,0.8995,0.8237,0.7581,3.1332,10.312,12.2437,50.6063,1.1873,-0.0762,3.5553,
GLOBAL TECHNICAL SERVICES S.A.,2023,Diverse,2.3369,2.3132,0.4275,0.7487,31.2425,42.0598,73.6619,1.3462,0.5715,22.8656,
VETROPACK ROMANIA S.R.L.,2023,Diverse,1.0712,1.0465,0.6254,2.0613,7.6807,27.3442,90.1246,3.5601,0.0445,10.879,
KRONOS PETROTRANS SOLUTIONS S.R.L.,2023,Diverse,74.5928,74.5928,0.0134,0.0136,67.9287,98.2389,99.5738,1.4462,0.9866,200.0,
KUNGFU KING SRL,2023,Diverse,1.0998,0.9171,0.9091,10.0054,0.9595,2.5083,27.6055,2.6142,0.0907,0.6569,
SAVER ALUMEN SRL,2023,Diverse,3.3223,3.3223,0.2747,0.5198,3.9575,17.8401,33.7637,4.5079,0.6378,15.1354,
AFT VINCOM DISTRIBUTION SRL,2023,Diverse,1.1071,1.106,0.5173,1.0716,-2.1153,-5.1628,-10.6955,2.4407,0.0554,-1.4581,
ASTEL MOBILE SRL,2023,Diverse,0.8124,0.6861,0.8068,4.1756,1.1227,2.9645,15.3429,2.6406,-0.1514,1.3338,
FIROS SA,2023,Diverse,1.0585,1.0585,0.9447,17.08,1.4847,5.5224,99.8442,3.7196,0.0553,1.4106,
UMEB SA,2023,Diverse,7.8914,7.8914,0.1267,0.1451,12.0466,53.559,61.3309,4.446,0.8733,114.9249,
"INSTITUTUL NATIONAL DE CERCETARE-DEZVOLTARE AEROSPATIALA ""ELIE CARAFOLI"" - I.N.C.A.S. BUCURESTI",2023,Diverse,1.0483,1.0019,0.3672,0.6059,22.9535,10.7656,17.7663,0.469,0.0177,6.3622,
COSTIMAR SRL,2023,Diverse,3.1055,3.1045,0.322,0.4749,64.0393,47.8365,70.5561,0.747,0.678,35.6279,
CARDINAL SRL,2023,Diverse,3.0616,3.0616,0.3266,0.4851,-14.2413,-7.3505,-10.916,0.5161,0.6734,-4.1848,
INSTITUTUL NATIONAL DE CERCETARE-DEZVOLTARE TURBOMOTOARE - COMOTI,2023,Diverse,0.8133,0.8133,1.1758,-6.6883,-21.9776,-1.2505,7.1133,0.0569,-0.2195,-0.203,
IFMA S.A.,2023,Diverse,5.6299,4.5917,0.0884,0.097,29.4964,20.3475,22.3215,0.6898,0.4095,53.6654,
APOLODOR COM IMPEX SRL,2023,Diverse,1.2953,0.8854,0.3722,0.5929,5.8354,9.3416,14.8797,1.6008,0.1099,5.8799,
CONTEAM SRL,2023,Diverse,6.091,4.7047,0.1293,0.1528,12.4115,5.7086,6.7461,0.4599,0.6583,10.8232,
FABERROM SA,2023,Diverse,10.9522,10.9506,0.0913,0.1005,36.5177,60.8507,66.965,1.6663,0.9087,136.9402,
IPROCHIM SA,2023,Diverse,1.5533,1.4859,0.4838,0.9373,25.2874,39.9848,77.464,1.5812,0.2677,17.9465,
ISAF-SOCIETATE DE SEMNALIZARI SI AUTOMATIZARI FEROVIARE SA,2023,Diverse,1.6865,1.6865,0.3593,0.5607,-12.5542,-64.5953,-100.8146,5.1453,0.2466,-33.0949,
N.B.G.SMART & SPECIAL CONSTRUCTIONS S.R.L.,2023,Diverse,1.9853,1.9853,0.1137,0.1283,25.2535,3.6456,4.1133,0.1444,0.112,6.6648,
CONEX PRAHOVA SA,2023,Diverse,0.4049,0.4022,2.0835,-1.9229,-85.6441,-13.1816,12.1657,0.1539,-1.24,-1.2653,
