company_name,year,sector,current_ratio,quick_ratio,debt_ratio,debt_to_equity,net_profit_margin,return_on_assets,return_on_equity,asset_turnover,working_capital_ratio,interest_coverage,is_bankrupt
CETINA EXPRES SRL,2019,Diverse,0.1996,0.166,0.8024,4.0764,17.483,6.3012,32.0117,0.3604,-0.6422,1.5706,
CAV. CONS. LOC SRL,2019,Diverse,1.0386,1.0386,0.5677,1.3133,-16.8061,-7.5928,-17.5646,0.4518,0.0219,-2.6748,
R.N.P. ROMSILVA - ADMINISTRAŢIA PARCULUI NATURAL MUNŢII MARAMUREŞULUI,2019,Diverse,1.456,1.456,0.4818,0.9296,22.6672,51.4258,99.2305,2.2687,0.2197,24.9545,
SELECT FERM SRL,2019,Diverse,0.7885,0.3959,0.5419,1.1832,22.2187,25.8534,56.4421,1.1636,-0.1146,10.141,
LUMINOS LABS SRL,2019,Diverse,15.0615,2.1846,0.0664,0.0711,8.214,62.1042,66.5208,7.5608,0.9336,100.0,
K.S.T. VERVOER SRL,2019,Diverse,0.0979,0.0979,0.5418,1.19,-21.5541,-2.7749,-6.0944,0.1287,-0.4888,-0.9106,
BLACHOTRAPEZ SRL,2019,Diverse,0.1123,-0.1463,0.5541,1.2441,1.1714,0.7385,1.6581,0.6305,-0.4919,0.2831,
NADEGOM SRL,2019,Diverse,1.7113,1.6988,0.4355,0.7715,0.0404,0.1368,0.2423,3.3832,0.3098,0.0838,
EUROCOMFIL INVEST SRL,2019,Diverse,0.3797,0.2506,0.8655,6.435,4.2558,7.4135,55.1195,1.742,-0.5369,2.3578,
TRB DISTRIBUTION SRL,2019,Diverse,0.7789,0.7789,0.493,0.9725,22.9934,37.9375,74.8324,1.6499,-0.109,16.06,
VALMEDY PROD  SRL,2019,Diverse,0.0111,0.0111,1.2376,-5.2094,-34.074,-13.9552,58.7422,0.4096,-1.2239,-2.2393,
Firma_38635841,2019,Diverse,0.0647,0.0647,1.0332,-30.5749,-95.4436,-3.133,92.712,0.0328,-0.9664,-0.6065,
PRIM ONCEŞTEANA SRL,2019,Diverse,1.0141,0.2893,0.7766,3.4772,-0.8842,-3.8462,-17.2202,4.35,0.011,-0.9905,
BAIA MARE ACTIV S.R.L.,2019,Diverse,0.95,0.9298,0.1681,0.2032,59.8726,5.5618,6.7247,0.0929,-0.0084,7.8855,
LAMDRO SA,2019,Diverse,4.1399,3.9022,0.2045,0.257,33.543,19.1506,24.0725,0.5709,0.642,20.4078,
SECOM SA,2019,Diverse,5.8206,4.0319,0.0348,0.036,-85.1157,-0.5866,-0.6078,0.0069,0.1676,-2.23,
SEVERNAV SA,2019,Diverse,1.6892,0.096,0.3682,0.5827,39.1196,20.3078,32.1407,0.5191,0.2537,11.3046,
CILDRO SA,2019,Diverse,33.384,33.384,0.03,0.0309,95.4375,95.407,98.3531,0.9997,0.97,200.0,
FLORA SERCOM SA,2019,Diverse,1.3288,0.7797,0.6782,2.2531,-1.2019,-1.543,-5.126,1.2839,0.223,-0.455,
CONVALARIA SRL,2019,Diverse,33.6403,33.6403,0.0297,0.0306,70.4542,76.9105,79.2668,1.0916,0.9703,200.0,
TRANSPORT PRESTARI SERVICII CU UTILAJE TERASIERE MEHEDINTI SA,2019,Diverse,37.1739,37.1739,0.0268,0.0275,34.2453,33.9666,34.902,0.9919,0.9695,200.0,
VICONI COM SRL,2019,Diverse,1.679,1.2921,0.5475,1.5573,1.5156,1.495,4.2524,0.9864,0.3717,0.7849,
BUMERANG 2002 SRL,2019,Diverse,3.9648,3.9648,0.2522,0.3373,62.8111,74.6496,99.8284,1.1885,0.7478,60.1363,
ILIVET SRL,2019,Diverse,2.5944,2.4057,0.2087,0.2637,24.623,47.204,59.6513,1.9171,0.3327,47.0808,
CILDRO PLYWOOD SRL,2019,Diverse,13.6414,13.6414,0.0732,0.079,87.1861,92.4688,99.7734,1.0606,0.9255,200.0,
MACCHI ROMÂNIA SRL,2019,Diverse,0.2083,0.1497,0.2225,0.2861,6.6297,0.7173,0.9225,0.1082,-0.1761,0.9314,
COMPANIA PENTRU SERVICII PUBLICE MEHEDINTI SA,2019,Diverse,1.7447,1.4498,0.5264,1.2352,2.9909,5.5336,12.9854,1.8501,0.392,2.6547,
HASTRO ŞOVARNA SRL,2019,Diverse,10.6571,10.6571,0.0821,0.0894,26.6351,49.0649,53.4527,1.8421,0.7927,124.028,
R.N.P. ROMSILVA - ADMINISTRAŢIA PARCULUI NATURAL PORŢILE DE FIER RA,2019,Diverse,1.191,1.0164,0.2829,0.5472,10.3802,9.419,18.2162,0.9074,0.054,7.3098,
DOBRA VODA SRL,2019,Diverse,1.1478,1.089,0.8685,6.6019,-1.8719,-3.6048,-27.4039,1.9258,0.1284,-0.8302,
ROUTE CENTER CONSTRUCT SRL,2019,Diverse,1.7355,1.7346,0.4463,0.807,9.9587,34.3793,62.1593,3.4522,0.3283,17.7148,
TRUSTUL DE CONSTRUCŢII DROBETA SA,2019,Diverse,21.6974,21.6974,0.0436,0.0456,-37.7795,-9.1857,-9.6047,0.2431,0.9029,-42.1142,
ROSTEEL SOLUTIONS SRL,2019,Diverse,5.8912,5.8912,0.1432,0.1671,39.4617,38.0016,44.3505,0.963,0.7002,55.9056,
TERMOFICARE GAZ DROBETA S.R.L.,2019,Diverse,1.4424,1.4424,0.3945,0.6514,5.5598,13.3598,22.0623,2.4029,0.1745,8.0014,
IMATEX SA,2019,Diverse,0.3599,0.0786,0.514,1.0576,6.9594,14.9135,30.6856,2.1429,-0.329,6.3893,
PRIMACOM SRL,2019,Diverse,0.2223,0.2223,4.4976,-1.2859,93.3824,94.5785,-27.0408,1.0128,-3.4976,4.3905,
TEXTOR SA,2019,Diverse,0.7926,0.7642,0.9329,13.9051,1.746,6.7018,99.8902,3.8384,-0.1934,1.7349,
TOP ELECTRO SRL,2019,Diverse,0.1802,0.1708,0.6336,1.7781,12.9258,12.7759,35.8546,0.9884,-0.5194,4.3588,
CIS GAZ SA,2019,Diverse,0.472,0.2767,0.6643,4.6728,0.4407,0.3168,2.2283,0.7187,-0.3507,0.1312,
DRUMURI ŞI PODURI MUREŞ SRL,2019,Diverse,1.0291,1.0291,0.9718,34.4152,-11.7658,-3.8567,-136.5858,0.3278,0.0282,-0.7263,
INGRICOP SRL,2019,Diverse,1.0729,1.0729,0.6112,1.6348,0.5297,0.777,2.078,1.4667,0.0446,0.3096,
TRANSPORT LOCAL SA,2019,Diverse,2.6466,2.3526,0.07,0.0752,38.1623,18.4722,19.8616,0.484,0.1152,64.4357,
MOBEX SA,2019,Diverse,0.0149,0.0008,7.4879,-1.1541,1.7425,22.1731,-3.4176,12.7248,-7.3765,0.9321,
SICERAM SA,2019,Diverse,1.0557,0.9152,0.9293,13.1748,0.0797,0.7067,10.0197,8.8671,0.0518,0.1824,
APĂ TERMIC TRANSPORT SA,2019,Diverse,0.6507,0.3711,1.5369,-2.8627,-40.8619,-60.5119,112.7146,1.4809,-0.5369,-7.2974,
RAGCL SA,2019,Diverse,30.951,30.951,0.0154,0.0157,20.5767,5.1795,5.2606,0.2517,0.4619,76.9622,
IRUM SA,2019,Diverse,0.8065,0.8026,0.8612,6.206,15.1059,9.2587,66.718,0.6129,-0.1666,2.1501,
HORA SA,2019,Diverse,17.2509,17.2509,0.058,0.0615,58.8082,74.2272,78.7947,1.2622,0.942,200.0,
LARIX MOBILA SRL,2019,Diverse,0.0031,0.003,0.7101,2.4489,-30.7088,-4.5671,-15.7518,0.1487,-0.7079,-1.2864,
ALUNIS SRL,2019,Diverse,1.3852,1.3852,0.4061,0.6839,14.444,32.9073,55.4129,2.2783,0.1565,18.8465,
BALNEOCLIMATERICA S.R.L.,2019,Diverse,2.6276,2.5866,0.3726,0.5938,11.4661,31.552,50.2869,2.7518,0.6064,19.6967,
T A R SA,2019,Diverse,0.1689,0.1689,0.8971,8.8081,32.5275,3.7584,36.9,0.1155,-0.7456,0.8585,
ALSENA COM IMPEX SRL,2019,Diverse,0.0784,0.0784,0.7825,3.7593,22.3342,9.2874,44.6176,0.4158,-0.7212,2.6159,
FARMACIA SALVIA SRL,2019,Diverse,10.0921,9.7666,0.0966,0.128,15.1848,20.9766,27.7901,1.3814,0.8787,55.2078,
SOCOT SA,2019,Diverse,5.8552,5.8552,0.1708,0.206,69.787,81.6433,98.4589,1.1699,0.8292,99.7157,
VOIAJOR SRL,2019,Diverse,38.3911,38.3911,0.026,0.0267,50.6617,31.2203,32.0552,0.6163,0.974,200.0,
CLINI LAB SRL,2019,Diverse,0.7645,0.1909,0.7842,3.6394,2.9441,7.9179,36.7481,2.6894,-0.1847,2.371,
ASTOR COM SRL,2019,Diverse,4.0541,4.0541,0.1955,0.2431,6.2577,4.5166,5.6144,0.7218,0.5972,5.5329,
SURUB TRADE SRL,2019,Diverse,4.8767,4.8041,0.1464,0.1715,26.9306,40.8037,47.8033,1.5151,0.5676,65.4089,
MATEROM AUTOMOTIVE SRL,2019,Diverse,1.2595,1.2595,0.433,0.7638,16.6838,22.2909,39.3167,1.3361,0.1124,12.1462,
BUCIN MOB SRL,2019,Diverse,1.3518,1.3518,0.7397,2.8421,26.0476,25.8818,99.441,0.9936,0.2603,7.8036,
CONSICOM SRL,2019,Diverse,2.7682,2.7681,0.244,0.3245,1.0396,3.012,4.0057,2.8971,0.4314,2.9547,
"REGIA AUTONOMĂ ""AEROPORTUL TRANSILVANIA-TÂRGU MUREȘ""",2019,Diverse,5.266,5.266,0.1378,0.1598,10.1577,18.1117,21.0068,1.7831,0.5879,31.2895,
DACTYLIS PROD SRL,2019,Diverse,0.4744,0.3434,0.6347,1.7381,4.3645,4.4394,12.1565,1.0172,-0.3336,1.768,
FORAJ SONDE SA,2019,Diverse,2.3273,2.1873,0.3583,0.5585,10.8318,20.8562,32.5033,1.9255,0.4756,13.9384,
ADIMAG COM IMPEX SRL,2019,Diverse,10.6039,10.6039,0.0729,0.0786,96.1543,92.1858,99.4339,0.9587,0.7001,200.0,
OPREA AVI COM SRL,2019,Diverse,0.0534,0.0534,0.9048,8.8603,-48.4992,-4.2296,-41.4179,0.0872,-0.8564,-0.9349,
DARINA COM SRL,2019,Diverse,2.6811,2.5847,0.1339,0.1548,19.0222,6.2589,7.2391,0.329,0.2251,9.8552,
HERLITZ ROMANIA SRL,2019,Diverse,0.6809,0.6809,0.6387,1.7678,56.3401,10.2458,28.3581,0.1819,-0.2038,3.3792,
CERAGRIM SRL,2019,Diverse,1.1546,1.1546,0.7918,3.8042,5.2097,7.8189,37.5635,1.5008,0.1224,2.6386,
REMEX SA,2019,Diverse,0.557,0.3715,0.8861,7.7802,14.7131,6.7603,59.3564,0.4595,-0.3925,1.7147,
ANVERGO SRL,2019,Diverse,0.2476,0.2476,0.6202,2.1552,54.9153,17.0108,59.114,0.3098,-0.4666,5.5865,
MAVIPROD SRL,2019,Diverse,1.9629,0.9079,0.291,0.4105,3.4916,11.588,16.3443,3.3188,0.2802,10.3677,
OLTEAN PRODLEMN SRL,2019,Diverse,36.8858,36.8858,0.0271,0.0279,87.3186,85.0538,87.424,0.9741,0.9729,200.0,
MULTIPLAN ELECTRONICS SRL,2019,Diverse,1.2114,0.773,0.5176,1.0729,6.3525,5.4658,11.3301,0.8604,0.1094,2.5007,
PANEURO INTERNATIONAL SRL,2019,Diverse,0.2031,0.203,0.3151,0.4601,14.683,1.7193,2.5104,0.1171,-0.2511,1.2778,
MIRDATOD PROD SRL,2019,Diverse,0.8805,0.4751,0.9168,11.0166,2.0841,4.5635,54.8381,2.1897,-0.1095,1.1855,
THEREZIA PRODCOM SRL,2019,Diverse,6.7224,6.7224,0.1488,0.1748,32.5966,84.615,99.4017,2.5958,0.8512,124.341,
SAIFAMIM PROD SRL,2019,Diverse,0.9486,0.9025,0.6692,2.6568,-24.587,-4.2207,-16.7575,0.1717,-0.0344,-1.2615,
VIM SPECTRUM SRL,2019,Diverse,34.6747,34.6747,0.0288,0.0297,49.0214,96.6338,99.5034,1.9713,0.9712,200.0,
ALLSTAR PROD SRL,2019,Diverse,12.6771,12.3608,0.0781,0.0847,43.8686,22.6163,24.5326,0.5155,0.9121,59.2274,
PALAS COM SRL,2019,Diverse,0.365,0.3492,0.5925,1.4538,-17.0173,-8.839,-21.6891,0.5194,-0.3762,-2.7662,
INDLACTO MURES SRL,2019,Diverse,67.3059,67.3059,0.0148,0.015,82.2751,97.6789,99.1474,1.1872,0.9821,200.0,
BAILE SARATE SRL,2019,Diverse,2.5193,2.3291,0.3969,0.6582,33.7178,58.7577,97.4315,1.7426,0.6031,32.24,
ELDI BRUTARIA SRL,2019,Diverse,2.1873,2.1491,0.2063,-21.6505,-43.426,-2.2529,236.4227,0.0519,0.245,-2.1259,
ORTOPROFIL PROD ROMANIA SRL,2019,Diverse,15.8122,15.8122,0.0632,0.0675,83.5737,92.3024,98.5339,1.1044,0.9368,200.0,
MOBILADALIN SRL,2019,Diverse,0.332,0.1513,0.2306,1.0384,57.8566,12.8935,58.0517,0.2229,-0.1541,11.3392,
SALUBRISERV SA,2019,Diverse,0.6887,0.6587,0.822,4.6172,4.3114,3.0221,16.9755,0.7009,-0.2559,0.7353,
CITADIN PREST SA,2019,Diverse,4.6286,3.3967,0.2134,0.2713,10.9001,9.3259,11.8561,0.8556,0.7744,10.1072,
RO DACIA COM SRL,2019,Diverse,1.2907,1.2887,0.4764,0.9097,11.3291,25.4513,48.6046,2.2466,0.1385,11.6299,
INDRA IMPORT EXPORT SRL,2019,Diverse,4.457,4.457,0.2036,0.2577,53.5871,44.2048,55.9628,0.8249,0.7037,51.4943,
VBH ROMCOM SRL,2019,Diverse,0.7186,0.7186,0.2805,0.3899,5.0893,4.4435,6.1761,0.8731,-0.079,3.7756,
INSTA GRUP SRL,2019,Diverse,4.9059,4.9059,0.18,0.2195,37.9552,77.4927,94.5044,2.0417,0.7031,101.2357,
DURKOPP ADLER SRL,2019,Diverse,1.4556,1.4556,0.672,2.4795,0.9537,4.7683,17.5941,5.0,0.3062,1.6451,
PARAT TECHNOLOGY ROMANIA S.R.L.,2019,Diverse,2.5176,2.5176,0.3763,0.653,6.3965,2.7745,4.8148,0.4338,0.571,1.7155,
LOCATIV SA,2019,Diverse,12.0601,12.0601,0.0829,0.0904,26.6711,32.8008,35.7665,1.2298,0.9171,82.0824,
SABION ELEN SRL,2019,Diverse,58.0515,58.0515,0.0172,0.0175,31.8131,96.5015,98.193,3.0334,0.9828,200.0,
TORDAI HAIR-COSMETICS SRL,2019,Diverse,0.209,0.209,4.785,-1.2642,93.6,20.6077,-5.4446,0.2202,-3.785,0.889,
AUNDE C&S AUTOMOTIVE S.R.L.,2019,Diverse,30.0487,30.0487,0.0333,0.0344,75.6587,16.6051,17.1767,0.2195,0.9667,103.7563,
FRAMO ROMÂNIA SRL,2019,Diverse,9.1183,7.8533,0.1047,0.1261,25.2404,20.2627,24.4191,0.8028,0.8496,40.2569,
FM ALLBRIGHT SRL,2019,Diverse,0.0024,0.0024,0.999,500.0,6.4028,0.0324,126.0728,0.0051,-0.9966,0.0075,
VAN LEEUWEN ROMANIA S.R.L.,2019,Diverse,0.0065,0.0065,2.3385,-1.7471,-34.513,-3.9753,2.97,0.1152,-2.3234,-0.3301,
COMPANIA DE APĂ OLT SA,2019,Diverse,4.5426,3.8028,0.1971,0.2456,24.8871,26.229,32.6696,1.0539,0.6984,31.6213,
AGER-ROM MACHINERY SRL,2019,Diverse,1.1856,0.8869,0.7053,2.3931,4.1166,14.9368,50.6824,3.6284,0.1309,5.063,
INTERNATIONAL AUTOMOTIVE COMPONENTS GROUP SRL,2019,Diverse,2.0169,2.0169,0.4221,1.529,6.0542,13.7476,49.8017,2.2707,0.4292,7.935,
PROFILO COMPANY SRL,2019,Diverse,0.6805,0.5885,1.3515,-3.826,-0.3741,-8.8361,25.0133,23.621,-0.4318,-1.3076,
DANCOR AGRO PRODALIMENT SRL,2019,Diverse,0.2819,0.2819,3.547,-1.3926,52.3236,63.3473,-24.8715,1.2107,-2.547,3.7755,
WAGRAMER TERMO 2000 SRL,2019,Diverse,1.3798,1.1099,0.6906,4.2549,4.1712,8.9083,54.8824,2.1356,0.2623,3.1487,
SERVICII PUBLICE IANCU JIANU SRL,2019,Diverse,2.882,2.8796,0.3233,0.4874,21.1185,46.4363,70.0135,2.1988,0.6084,30.1127,
DEVES PRESTSERV SRL,2019,Diverse,8.0277,8.0277,0.0561,0.0594,33.6112,40.2362,42.6258,1.1971,0.394,147.9411,
OLD & NEW CONSTRUCT SRL,2019,Diverse,3.4944,0.8031,0.2613,0.3537,6.2156,21.9977,29.7791,3.5391,0.6518,19.5798,
A.D.P.P. CARACAL SRL,2019,Diverse,2.3939,2.3939,0.0338,0.035,63.5999,93.5357,96.8074,1.4707,0.0471,200.0,
EXOSPORT DINAMIC PREST SRL,2019,Diverse,5.9547,5.9547,0.0671,0.0721,1.0636,0.9728,1.0457,0.9146,0.3323,3.914,
PREST ADP GRĂDINILE SRL,2019,Diverse,1.0722,0.2904,0.9327,13.8508,31.8898,3.0134,44.7514,0.0945,0.0673,0.706,
BREBENI PANI PAN 2015 SRL,2019,Diverse,1.0913,0.4735,0.2498,0.3331,30.1339,10.7978,14.3941,0.3583,0.0228,9.5038,
APAVER UTILITĂŢI SRL,2019,Diverse,0.474,0.474,1.8436,-2.1853,-13.0861,-70.016,82.992,5.3504,-0.9698,-7.015,
PRES CONS REDEA SRL,2019,Diverse,0.5224,0.5224,1.578,-2.6745,-62.5042,-19.6494,33.3034,0.3144,-0.7536,-2.4409,
PRESTSERV GHIMPEŢENI SRL,2019,Diverse,1.5598,1.5591,0.5514,1.2293,8.3369,6.9375,15.4656,0.8321,0.3087,2.8202,
APĂ CANAL SERV BALDOVINEŞTI SRL,2019,Diverse,0.1146,0.0711,0.7083,2.4603,15.3527,6.2627,21.7532,0.4079,-0.6272,2.0466,
APĂ CANAL GĂVĂNEŞTI SRL,2019,Diverse,75.7818,75.7818,0.013,0.0131,76.2449,38.8706,39.3813,0.5098,0.9698,200.0,
APĂ CANAL SALUBRIZARE DRĂGHICENI SRL,2019,Diverse,1.8106,1.8106,0.3324,0.498,24.5534,32.3727,48.4928,1.3185,0.2695,20.2703,
APA ŞI CANAL CĂLUI SRL,2019,Diverse,1.9385,1.9306,0.4947,0.979,5.2567,12.5516,24.8402,2.3877,0.4643,6.0942,
APĂ CANAL SERV OBOGA SRL,2019,Diverse,0.0205,0.0205,1.0406,-25.6225,39.9167,0.8514,-20.9643,0.0213,-1.0193,0.1677,
VEST TRANS RAIL SRL,2019,Diverse,0.0902,0.0661,5.3197,-1.2315,-15.0476,-65.8764,15.2501,4.3779,-4.8399,-2.3121,
COMIS SRL,2019,Diverse,2.3852,2.3567,0.3372,0.5087,7.9333,31.9098,48.1436,4.0223,0.4671,21.4216,
GILMET SRL,2019,Diverse,3.0816,3.0816,0.281,0.3907,30.7919,19.0813,26.5372,0.6197,0.5848,14.0238,
NICOLTANA SA,2019,Diverse,0.4893,0.1639,2.0438,-1.958,1.6985,11.5605,-11.0751,6.8062,-1.0438,1.1313,
DOMIDENE COM SRL,2019,Diverse,0.4701,0.3253,0.685,2.2435,62.1876,30.479,99.8254,0.4901,-0.363,9.0466,
CONI SRL,2019,Diverse,0.8545,0.7996,0.7322,2.7344,9.8806,19.0848,71.2706,1.9315,-0.1066,6.2225,
ELECTROUTILAJ SA,2019,Diverse,2.4823,0.4749,0.2425,0.3202,-1.2698,-3.7135,-4.9026,2.9246,0.3595,-2.7987,
EDILCONST SA,2019,Diverse,4.2235,3.8497,0.1278,0.1465,16.1387,69.9297,80.1774,4.333,0.412,129.6629,
GALDUM IMPORT EXPORT SRL,2019,Diverse,2.1974,2.1879,0.4446,0.8373,35.539,52.992,99.8006,1.4911,0.5324,24.5503,
INTERNATIONAL SA,2019,Diverse,6.1198,6.1198,0.1623,0.1938,90.4605,87.4936,104.45,0.9672,0.8311,108.9827,
PERLA BUCEGI SRL,2019,Diverse,3.3296,3.3296,0.2986,0.4256,17.2299,42.695,60.8681,2.478,0.6955,28.6001,
SINAIA SA,2019,Diverse,0.9093,0.3781,0.8573,6.0063,5.3053,4.0499,28.3748,0.7634,-0.0778,1.123,
VALDOR SRL,2019,Diverse,5.9767,5.4957,0.083,0.0928,53.971,80.7555,90.369,1.4963,0.4129,200.0,
DOMENIILE ALEXANDRION RHEIN 1892 S.A.,2019,Diverse,0.3215,0.2676,0.9467,-92.0237,4.6858,3.4405,-334.4355,0.7342,-0.6424,0.7268,
MONTIN SA,2019,Diverse,1.3717,0.893,0.7076,2.4205,17.7292,22.5174,77.0205,1.2701,0.263,6.7173,
24 IANUARIE SA,2019,Diverse,0.1341,0.1249,0.8821,7.4838,52.2037,1.6238,13.776,0.0311,-0.7638,0.3861,
UZUC SA,2019,Diverse,0.6318,0.6223,0.9592,23.5048,0.1772,5.0546,123.8613,28.519,-0.3532,1.255,
REGIA AUTONOMĂ DE SERVICII PUBLICE PLOIEŞTI RA,2019,Diverse,0.8675,0.8675,0.7732,3.4093,4.5325,22.6793,100.0,5.0037,-0.1025,6.9841,
COMREP SA,2019,Diverse,0.1774,0.1774,5.6354,-1.2157,-9.7207,-65.1172,14.0477,6.6988,-4.6354,-2.0733,
FARMACIA FARMEX DL SRL,2019,Diverse,1.6661,1.1142,0.1059,0.1185,1.4295,0.6642,0.7429,0.4646,0.0705,2.1327,
CALLIOPE SRL,2019,Diverse,1.817,1.6907,0.155,0.2078,-19.9654,-16.2728,-21.8145,0.815,0.1267,-20.9917,
INDUSTRIAL MONTAJ S.R.L.,2019,Diverse,0.8653,0.8622,0.5415,1.1811,5.6658,2.204,4.8071,0.389,-0.073,1.0348,
PHOENIXY SRL,2019,Diverse,0.4962,0.4962,0.4182,0.7189,13.2107,25.1956,43.3078,1.9072,-0.2107,12.9612,
UPETROM 1 MAI SA,2019,Diverse,1.3598,1.3598,0.4805,0.925,32.9689,47.1971,90.8552,1.4316,0.1729,20.2398,
POLISERV JG (PJG) SRL,2019,Diverse,0.1063,0.1063,1.2863,-4.4934,-21.1396,-10.4164,36.3881,0.4927,-1.1496,-1.543,
TRANSPORT CĂLĂTORI EXPRESS S.A.,2019,Diverse,0.0178,0.0106,0.7422,2.8795,35.9429,1.9317,7.4939,0.0537,-0.729,0.535,
HALE SI PIETE SA,2019,Diverse,1.3827,1.3545,0.716,2.521,-0.5905,-2.4894,-8.7652,4.2158,0.274,-0.6489,
REMAT PRAHOVA SA,2019,Diverse,1.0323,1.0323,0.9404,15.7849,6.2885,5.9577,100.0,0.9474,0.0304,1.5088,
PETROSTAR SA,2019,Diverse,3.1433,2.1947,0.2864,0.4013,14.8893,34.096,47.7771,2.29,0.6138,25.4437,
ALIMTEX SRL,2019,Diverse,0.3931,0.3852,0.78,3.5458,84.4688,19.675,89.4396,0.2329,-0.4734,5.1037,
LIDO GIRBEA SRL,2019,Diverse,0.8913,0.8913,1.0882,-12.3393,-11.0896,-13.0265,147.7104,1.1747,-0.1183,-2.3942,
ESPERANDZA-COM-IMPEX SRL,2019,Diverse,3.0176,0.3963,0.2334,0.3045,23.5687,50.0755,65.3221,2.1247,0.4709,44.7288,
INSTITUTUL NATIONAL DE CERCETARE-DEZVOLTARE PENTRU UTILAJ PETROLIER - IPCUP PLOIESTI,2019,Diverse,4.9274,4.903,0.1916,0.237,27.8317,14.2092,17.5762,0.5105,0.7524,17.2829,
IPSAR SA,2019,Diverse,12.3272,12.3272,0.0811,0.0883,18.5799,90.214,98.1784,4.8555,0.9189,200.0,
B & B SRL,2019,Diverse,37.17,37.1637,0.0246,0.0252,89.6634,69.1149,70.8582,0.7708,0.8899,200.0,
ANA-STATE SRL,2019,Diverse,1.033,0.9028,0.837,7.5767,-12.128,-32.5095,-294.2917,2.6805,0.0276,-7.7684,
GENERAL ME.EL ELECTRIC S.R.L.,2019,Diverse,0.2411,0.0862,0.723,2.6106,2.0803,0.163,0.5884,0.0783,-0.5487,0.1101,
DOMUS STIL ARHITECTURAL SRL,2019,Diverse,1.3885,1.1833,0.4874,1.5987,26.9598,30.4891,99.9983,1.1309,0.1894,14.639,
PROCONSTRUCT SRL,2019,Diverse,0.0342,0.0282,3.3311,-1.429,-16.745,-24.2632,10.4087,1.449,-3.2173,-1.3689,
CORAL IMPEX SRL,2019,Diverse,0.1162,0.1113,0.8573,13.8575,1.0108,1.0503,16.9779,1.0391,-0.7577,0.3191,
TOTAL TRANS SRL,2019,Diverse,95.9211,64.417,0.0098,0.0099,59.9356,75.2669,76.0149,1.2558,0.9341,200.0,
GENERAL TAIMS SRL,2019,Diverse,1.2029,1.2,0.7656,3.5373,-4.0688,-10.4359,-48.2165,2.5648,0.1554,-2.1512,
MINCO IMPEX SRL,2019,Diverse,0.2825,0.2825,0.8193,4.8139,21.8795,2.6706,15.6924,0.1221,-0.5878,0.7942,
FREE STAR SRL,2019,Diverse,1.5769,1.5769,0.4341,0.7782,5.2436,15.8842,28.4776,3.0292,0.2504,8.6937,
NABO GRUP SRL,2019,Diverse,0.8442,0.4877,0.0225,0.0233,0.276,0.0315,0.0327,0.1142,-0.0035,0.2803,
TRANSCOM SRL,2019,Diverse,3.9301,3.9087,0.0858,0.094,28.6569,14.2896,15.6673,0.4986,0.2513,39.6522,
MONTAJ CARPATI SA,2019,Diverse,13.0217,2.9296,0.0766,0.0829,4.8649,17.009,18.4197,3.4963,0.9207,53.549,
ANA MARIA POP SRL,2019,Diverse,0.2289,0.222,0.0644,0.0893,0.5784,0.0729,0.1011,0.1261,-0.0497,0.2516,
FILSAM PROD S.R.L.,2019,Diverse,0.7429,0.7429,0.195,0.2423,-10.568,-0.2914,-0.3621,0.0276,-0.0501,-0.299,
CARTRANS PREDA SRL,2019,Diverse,0.8664,0.7894,0.5753,2.5671,8.8495,10.176,45.4056,1.1499,-0.0769,3.9376,
AMALTHIA EXIM SRL,2019,Diverse,0.8367,0.8367,0.2312,0.3007,5.2649,1.4865,1.9335,0.2823,-0.0378,1.6321,
FIRENZE COM SRL,2019,Diverse,0.8131,0.7216,0.4181,0.7185,2.2722,5.3416,9.1794,2.3509,-0.0782,3.8942,
DAN SEPSI SRL,2019,Diverse,2.7044,2.3327,0.0978,0.11,42.6156,22.9181,25.7598,0.5378,0.1668,48.938,
CORAL 33 ALL PROD SRL,2019,Diverse,1.9122,1.9083,0.3677,0.5815,0.1786,0.7271,1.1499,4.0711,0.3354,3.2879,
INTREPRINDEREA CONSTRUCTII INSTALATII MONTAJE SA,2019,Diverse,6.7945,6.7945,0.1442,0.1685,22.1738,27.7729,32.4519,1.2525,0.8354,45.8824,
MAXIGEL SRL,2019,Diverse,2.3211,2.3211,0.4148,0.7647,51.2151,18.211,33.5725,0.3556,0.548,8.9545,
ARTEMA PLAST SRL,2019,Diverse,0.859,0.8534,0.7101,2.6199,2.5248,5.2151,19.2414,2.0656,-0.1001,1.4689,
CORD IMPEX SRL,2019,Diverse,3.256,3.256,0.185,0.227,14.2567,53.2038,65.2803,3.7318,0.4173,67.9832,
SIRUS COM SRL,2019,Diverse,1.9689,1.9689,0.4079,0.7669,2.4985,4.4322,8.3317,1.7739,0.3953,2.586,
STARO SRL,2019,Diverse,0.7648,0.7648,0.7996,3.9907,3.6634,13.0737,65.2464,3.5687,-0.1881,4.2028,
PETROCART SA,2019,Diverse,4.4688,4.3516,0.1749,0.212,55.776,48.2853,58.5224,0.8657,0.6068,56.1964,
SABUS SRL,2019,Diverse,2.9179,0.4968,0.2747,0.3787,32.0096,26.5238,36.5684,0.8286,0.5268,19.9325,
SMIRODAVA S.A.,2019,Diverse,23.5688,23.5688,0.0424,0.0443,70.5336,87.0309,90.8871,1.2339,0.9576,200.0,
METEX SA,2019,Diverse,0.9718,0.9654,0.7049,2.3885,0.3461,1.3186,4.4682,3.8105,-0.0199,1.573,
